seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1733283058,250,0.1,0.8,0.04150976718955982,0.023249506436820777,0.49495714042424355,0.49412454822411866,0.619486441992923,0.563873067534581,0.4817658322388296,0.48086306910113863,0.6067597745584116,0.5572801047373516,nan,nan,6852.5,0.6,"[12625, 14384, 33173]"
1733283105,250,0.5,0.6,0.010451160898442675,0.010643934376596588,0.49495714042424355,0.49412454822411866,0.6621757147993264,0.6644274982496641,0.4817658322388296,0.48086306910113863,0.6549757038596183,0.6570409698113823,55.62134831460674,4950.3,89.0,0.0,"[2643, 12722, 14485, 15114, 18011, 19522, 28089, 32624, 33253, 33504, 38291, 38794, 39675, 41438, 46981, 52146]"
1733283146,250,0.5,0.7,0.017759864430441766,0.018453691263879166,0.49495714042424355,0.49412454822411866,0.6547959202982194,0.6602077695990312,0.4817658322388296,0.48086306910113863,0.6479275850015315,0.653544797486976,3.2636495903208513,8524.0,2611.8,0.0,"[12723, 14486, 18013, 19650, 28091, 33256, 38295, 38798, 52153]"
1733283190,250,0.5,0.8,0.03330368800499556,0.022673945540901103,0.49495714042424355,0.49412454822411866,0.6281718924442258,0.5848203303877231,0.4817658322388296,0.48086306910113863,0.6166470348570529,0.5788929738258249,133.72549019607843,25575.0,76.5,0.6,"[12723, 14486, 33259, 38298]"
1733283234,250,1.0,0.6,0.01371411811455712,0.014154067402123114,0.49495714042424355,0.49412454822411866,0.659526557798929,0.663973357049596,0.4817658322388296,0.48086306910113863,0.6518341695753168,0.6566382121901017,4.070802859385975,6567.833333333333,1613.4,0.0,"[12799, 14556, 18070, 19576, 19827, 28110, 33381, 33632, 38401, 38903, 46935, 52206]"
1733283276,250,1.0,0.7,0.02041979677181298,0.019464207996669633,0.49495714042424355,0.49412454822411866,0.6583155145987474,0.6498382121974757,0.4817658322388296,0.48086306910113863,0.651372601879978,0.6442164803695517,2.926344184345282,12801.0,4374.4,0.0,"[12799, 14556, 18070, 28110, 33381, 38401, 38903, 52206]"
1733283318,250,1.0,0.8,0.03732157612226491,0.023823490453573532,0.49495714042424355,0.49412454822411866,0.6069218687910383,0.5655950195848393,0.4817658322388296,0.48086306910113863,0.5936815766931661,0.5588985978027662,nan,nan,2682.5,0.6,"[12799, 14556, 38401]"
1733283362,500,0.1,0.6,0.005288261396105741,0.005342663727363899,0.49495714042424355,0.49412454822411866,0.6641815050996273,0.6650897874997634,0.4817658322388296,0.48086306910113863,0.6576338153913035,0.658537415132906,3.1583672949566988,1907.6538461538462,604.0,0.0,"[2488, 7375, 10834, 11947, 12652, 13204, 14419, 15328, 17920, 19339, 20248, 20953, 21607, 23587, 27199, 27955, 29068, 30640, 31855, 33172, 35356, 36112, 37225, 38185, 38686, 39595, 40555, 42688, 46810, 48841, 51484, 52087]"
1733283405,500,0.1,0.7,0.018285490819409493,0.018975112641735164,0.49495714042424355,0.49412454822411866,0.659526557798929,0.6649005619997351,0.4817658322388296,0.48086306910113863,0.651956616539575,0.6576413989583921,5.251577350051913,13151.0,2504.2,0.0,"[12637, 14413, 19504, 28063, 33205, 38194, 38746, 46948, 52090]"
1733283448,500,0.1,0.8,0.029950612144492593,0.021480878763222133,0.49495714042424355,0.49412454822411866,0.6447102011467065,0.6015289420402293,0.4817658322388296,0.48086306910113863,0.6327203488176215,0.5942925028665802,nan,nan,7830.25,0.19999999999999996,"[12688, 14413, 33223, 38212, 52075]"
1733283493,500,0.5,0.6,0.013673119256217633,0.014004263881267307,0.49495714042424355,0.49412454822411866,0.6590345714988551,0.6621757147993264,0.4817658322388296,0.48086306910113863,0.6511779518938001,0.6547200124105518,32.60178748758689,6566.0,201.4,0.0,"[12798, 14554, 18067, 19572, 20073, 28104, 33374, 38393, 38894, 39897, 46924, 52194]"
1733283535,500,0.5,0.7,0.019893006495841106,0.0205715150745143,0.49495714042424355,0.49412454822411866,0.6342081858951313,0.6381251537457188,0.4817658322388296,0.48086306910113863,0.6264010947723658,0.630182093860684,46.80594285714286,12798.5,218.75,0.19999999999999996,"[12798, 14554, 18067, 19823, 33376, 38395, 38896]"
1733283578,500,0.5,0.8,0.039655357289281636,0.02387395058691444,0.49495714042424355,0.49412454822411866,0.6139232122920885,0.565746399984862,0.4817658322388296,0.48086306910113863,0.6008466100108895,0.5590442881946956,nan,nan,2680.0,0.6,"[12798, 14554, 38398]"
1733283622,500,1.0,0.6,0.010500753748241783,0.010586535974921318,0.49495714042424355,0.49412454822411866,0.6524684466478703,0.6529225878479384,0.4817658322388296,0.48086306910113863,0.6458086923259877,0.6461504485117516,14.668668000889483,4397.666666666667,299.8,0.0,"[13024, 14527, 15028, 18034, 18535, 20038, 28555, 33565, 34066, 38575, 39076, 39577, 40078, 47092, 52603]"
1733283663,500,1.0,0.7,0.017505724071375864,0.018092323121463846,0.49495714042424355,0.49412454822411866,0.6350029329952505,0.6388631331958294,0.4817658322388296,0.48086306910113863,0.6290272834514409,0.6325813848976289,4.251131372288034,12775.5,3005.2,0.0,"[13024, 15028, 20038, 28555, 33565, 38575, 39076, 52603]"
1733283707,500,1.0,0.8,0.02625693038393855,0.026692149034003833,0.49495714042424355,0.49412454822411866,0.6262417923439363,0.6275852933941378,0.4817658322388296,0.48086306910113863,0.6187421550090629,0.6203469171792962,29.88421052631579,25551.0,513.0,0.4,"[13024, 15028, 20038, 33565, 38575]"
