confidence,feature_proportion,n_clusters,n_samples,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
0.1,0.01,3,250,0.0030190726434564602,0.0030436603164928798,0.1746672045179507,0.1754915200729607,0.5415367346580844,0.5453496325657261,0.1637466349160202,0.1640181559553793,0.5371414541645667,0.5405848376231398,121.6,9.324948184441033e-05,9.34875178498145e-05,0.0,0.0,0.0015260320530089493,0.0012612822948667964,0.0,0.0,0.0014411013194665127,0.0012329314103198803,3.361547262794322,5
0.1,0.01,3,500,0.00583494347163024,0.00584625237086076,0.1746672045179507,0.1754915200729607,0.5564796464212428,0.5580581230159426,0.1637466349160202,0.1640181559553793,0.5501350304284246,0.5514994060482987,65.8,0.0005055375547461194,0.000503027555072345,0.0,0.0,0.0023992177557149077,0.002179431344420556,0.0,0.0,0.0019952146212484467,0.0017758896186762648,5.263078946776306,5
0.1,0.01,3,1000,0.01125460206603186,0.01125147373975116,0.1746672045179507,0.1754915200729607,0.5618569900205201,0.5625725660767842,0.1637466349160202,0.1640181559553793,0.5543600306053083,0.5549022899352308,34.6,0.0009950401604601473,0.0009950240378902586,0.0,0.0,0.0005279972094344982,0.0005588193576239769,0.0,0.0,0.0005183280675633302,0.0004325254712330961,2.7928480087537886,5
0.1,0.1,2,100,0.00058688266026844,0.0006143536447254601,0.1746672045179507,0.1754915200729607,0.46017503551572336,0.47437430941648984,0.1637466349160202,0.1640181559553793,0.46206026860786464,0.47528900906037974,486.6,1.2929024276550198e-05,1.1781971751850778e-05,0.0,0.0,0.002622461972954821,0.0022456157905060363,0.0,0.0,0.00246617246606046,0.0020807877923732458,6.985699678629185,5
0.1,0.1,2,250,0.0017739453164072401,0.00179987873963154,0.1746672045179507,0.1754915200729607,0.5226265850535805,0.5285406106950559,0.1637466349160202,0.1640181559553793,0.5207231174784506,0.5260367854670676,196.2,3.514537002624499e-05,3.432853253222924e-05,0.0,0.0,0.001578359666176805,0.001266636325627374,0.0,0.0,0.0014674072016070878,0.0011208937187590468,3.1937438845342587,5
0.1,0.1,2,500,0.00362050309712538,0.0036407928664452796,0.1746672045179507,0.1754915200729607,0.5446340565094621,0.5475349457179438,0.1637466349160202,0.1640181559553793,0.5403217327785954,0.5428095958326138,102.2,4.67263294943614e-05,4.3878643080753825e-05,0.0,0.0,0.00038216507217048537,0.0004337753585743593,0.0,0.0,0.00043103890909576483,0.0006001495471603572,1.3038404810405302,5
0.1,0.1,2,1000,0.00761217990726272,0.007614153333674061,0.1746672045179507,0.1754915200729607,0.5580791693705386,0.5590052089727624,0.1637466349160202,0.1640181559553793,0.5514723446192002,0.5521176227486144,50.4,0.0002253959189871255,0.0002232983923398497,0.0,0.0,0.0011169779769605941,0.001008692272717399,0.0,0.0,0.0010730522360371184,0.001009894147343914,1.341640786499874,5
0.1,0.1,3,100,0.0005222656523671801,0.0005514510700652001,0.1746672045179507,0.1754915200729607,0.4507182068505884,0.4669659925986986,0.1637466349160202,0.1640181559553793,0.45266095703082393,0.46796392963277694,528.6,5.044831418972345e-06,6.005270272111959e-06,0.0,0.0,0.0006013985340469636,0.0006693463225796401,0.0,0.0,0.0007553513888863625,0.0008006573149221393,4.722287581247032,5
0.1,0.1,3,250,0.00160012968962084,0.00162349388069234,0.1746672045179507,0.1754915200729607,0.5167546521212971,0.5225739691670904,0.1637466349160202,0.1640181559553793,0.5154918319058467,0.5206512522710673,213.8,1.2804553729491216e-05,1.3314475141429384e-05,0.0,0.0,0.0009388819699479123,0.0011501249220702038,0.0,0.0,0.0012783699561581259,0.00162073164843833,2.049390153191919,5
0.1,0.1,3,500,0.00346349784170834,0.00348356970661938,0.1746672045179507,0.1754915200729607,0.5431397653331462,0.54610028587965,0.1637466349160202,0.1640181559553793,0.539089611798756,0.5416957057518463,106.4,4.165554811404438e-05,4.1826636651737794e-05,0.0,0.0,0.0010186305171016314,0.0013135250429417908,0.0,0.0,0.0009283259797742468,0.0012759074960271427,1.3416407864998734,5
0.1,0.1,3,1000,0.00707397858598372,0.00707683673290416,0.1746672045179507,0.1754915200729607,0.5566620481610748,0.5576407036497887,0.1637466349160202,0.1640181559553793,0.5502152197279243,0.550972923730263,54.0,1.2760959474684917e-05,1.2643864929045602e-05,0.0,0.0,0.0006890918116323316,0.000682768706169075,0.0,0.0,0.0008094192163419538,0.0008594732786715385,0.0,5
