confidence,feature_proportion,n_clusters,n_samples,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
0.01,0.1,2,500,0.0014451578626824,0.00131363262344254,0.6654367221059588,0.6656570106839961,0.7145720894371627,0.7103205198810442,0.6419238618598095,0.6422675803806399,0.6552485670948671,0.6842172728291442,34.0,1.3715531724806461e-05,1.4801178934639345e-05,0.0,0.0,0.00046632807864340896,0.0005032400837783805,0.0,0.0,0.0014732896899548036,0.0005373608294719724,0.0,5
0.01,0.1,2,1000,0.0027363971803062,0.0023199140874545,0.6654367221059588,0.6656570106839961,0.7092190769908581,0.7027756360832691,0.6419238618598095,0.6422675803806399,0.6459888914476766,0.6794623650480173,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.01,0.1,3,100,0.00027293286734554,0.0002905087511786,0.6654367221059588,0.6656570106839961,0.7127657230972574,0.7160259940522085,0.6419238618598095,0.6422675803806399,0.6250461561175371,0.6731772163196507,173.4,3.83830093479571e-06,7.946157962049396e-06,0.0,0.0,0.0008885238142854154,0.0011397406167614596,0.0,0.0,0.0028304097116601747,0.001099691482057141,0.8944271909999183,5
0.01,0.1,3,250,0.00068251280447628,0.00062294073266664,0.6654367221059588,0.6656570106839961,0.7118405110695011,0.7080074898116533,0.6419238618598095,0.6422675803806399,0.6383484934705833,0.6781914804286572,68.0,1.2393643761841452e-05,1.0019598931757553e-05,0.0,0.0,0.0007696319880285903,0.00021329349852447236,0.0,0.0,0.0034259653858842005,0.0005586800683346461,1.224744871391588,5
0.01,0.1,3,500,0.0014370669188881,0.00123493515474492,0.6654367221059588,0.6656570106839961,0.7071153210706025,0.7014869479017513,0.6419238618598095,0.6422675803806399,0.6466691222740979,0.6780586893527242,29.0,1.9477740373818927e-05,8.462318250103529e-05,0.0,0.0,0.0021940565433177677,0.0033337075570390715,0.0,0.0,0.0036409329701261326,0.0018501078323575905,1.4142135623730951,5
0.01,0.1,3,1000,0.002555952693633,0.00240883139330098,0.6654367221059588,0.6656570106839961,0.7006168080185042,0.6987553695340897,0.6419238618598095,0.6422675803806399,0.6431808973234778,0.6760415747060052,13.8,0.00030989630731782255,0.00045208305744543707,0.0,0.0,0.0033051087671884583,0.005129254095807483,0.0,0.0,0.00805989902999405,0.004699234317909749,0.44721359549995776,5
0.1,0.01,2,100,0.00028809807887436,0.00031584951705722006,0.6654367221059588,0.6656570106839961,0.717006278224474,0.7221940742372508,0.6419238618598095,0.6422675803806399,0.6343260279302176,0.6772300034789506,179.0,1.5321623905761553e-06,3.518704766038982e-06,0.0,0.0,0.000274257067914698,0.0006298481531224131,0.0,0.0,0.003356976925887334,0.0009002539444827421,0.0,5
0.1,0.01,2,250,0.000698097606456,0.0006856869823412,0.6654367221059588,0.6656570106839961,0.7150016521643353,0.7143407864302236,0.6419238618598095,0.6422675803806399,0.6397950794056666,0.6817217118315251,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.1,0.01,2,500,0.00134116869569722,0.00107520263309636,0.6654367221059588,0.6656570106839961,0.7110364577596652,0.7022139002092741,0.6419238618598095,0.6422675803806399,0.6500731979577046,0.6769574505936389,34.0,4.435919976177186e-06,1.7743679905146122e-06,0.0,0.0,0.00015082127918969993,6.032851167589138e-05,0.0,0.0,0.0001910680685961828,7.726661608838317e-05,0.0,5
0.1,0.01,3,100,0.00028346684718775995,0.00031651013389332003,0.6654367221059588,0.6656570106839961,0.715893820905386,0.7219958145170173,0.6419238618598095,0.6422675803806399,0.6313599328077371,0.6770915774024034,178.0,1.5960656219325508e-05,1.9400759879983918e-05,0.0,0.0,0.002840996807036702,0.0034533352586387923,0.0,0.0,0.0053274868215146464,0.00412023265070546,0.0,5
0.1,0.01,3,250,0.00067529308464504,0.00068506645113544,0.6654367221059588,0.6656570106839961,0.7133825311157617,0.7142967287146161,0.6419238618598095,0.6422675803806399,0.640514198633194,0.6797999878264533,71.0,2.6721596902569432e-05,6.6815249143016766e-06,0.0,0.0,0.0018972333800809857,0.00047438826891414953,0.0,0.0,0.0020174154258787266,0.00035105640977294857,0.0,5
0.1,0.01,3,500,0.00127411026091234,0.00113448617689168,0.6654367221059588,0.6656570106839961,0.7087564709769799,0.7042295406983148,0.6419238618598095,0.6422675803806399,0.6405022334225257,0.6786229371173759,34.0,6.92306760607019e-05,2.8022471078891946e-05,0.0,0.0,0.0023538429860634623,0.00095276401668284,0.0,0.0,0.0036754858834754907,0.0008846106344942178,0.0,5
0.1,0.01,3,1000,0.00258932215908718,0.00211108537478208,0.6654367221059588,0.6656570106839961,0.7089216874105078,0.7011014428901862,0.6419238618598095,0.6422675803806399,0.6440168898831171,0.6787311542773758,16.8,4.9230801708227834e-05,6.768528064188404e-05,0.0,0.0,0.0005913527787442021,0.0005026370397226679,0.0,0.0,0.0014229390220874358,0.0003879810659278613,0.44721359549995787,5
0.1,0.1,2,100,0.000288898009465,0.0003138189240195,0.6654367221059588,0.6656570106839961,0.7171494658001982,0.7218305980834894,0.6419238618598095,0.6422675803806399,0.6375356605304063,0.6773037679370408,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.1,0.1,2,250,0.000698097606456,0.0006856869823412,0.6654367221059588,0.6656570106839961,0.7150016521643353,0.7143407864302236,0.6419238618598095,0.6422675803806399,0.6397950794056666,0.6817217118315251,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.1,0.1,2,500,0.0013379291577849,0.0010739068179314,0.6654367221059588,0.6656570106839961,0.7109263134706465,0.7021698424936667,0.6419238618598095,0.6422675803806399,0.6502127343459567,0.6769010230355407,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.1,0.1,3,100,0.00027740272341030003,0.0003125498897938,0.6654367221059588,0.6656570106839961,0.7148144068730036,0.7212908910672982,0.6419238618598095,0.6422675803806399,0.6282753101983135,0.6761541734754821,178.0,1.7016111321304847e-05,2.1415791794597137e-05,0.0,0.0,0.003028867815184976,0.0038120109394401977,0.0,0.0,0.005278868510659019,0.004644570064942473,0.0,5
0.1,0.1,3,250,0.00070166566088894,0.00068909990397278,0.6654367221059588,0.6656570106839961,0.7152549840290782,0.7145831038660646,0.6419238618598095,0.6422675803806399,0.6425591680732461,0.6796807471817674,71.0,5.390725340155794e-06,2.720358840275179e-06,0.0,0.0,0.0003827414991495559,0.00019314547765999525,0.0,0.0,0.00038316208094382547,0.00038034468064776576,0.0,5
0.1,0.1,3,500,0.00127881221879648,0.0011096620606607598,0.6654367221059588,0.6656570106839961,0.7094283511399934,0.7038220068289459,0.6419238618598095,0.6422675803806399,0.642560405729798,0.6779126734345434,34.4,3.5948812498113266e-05,5.107048059040505e-05,0.0,0.0,0.0014299681430702427,0.0016457267097129472,0.0,0.0,0.002502888025102905,0.0017704288889519608,0.547722557505166,5
0.1,0.1,3,1000,0.0024445553086307,0.00197547021892792,0.6654367221059588,0.6656570106839961,0.706994162352682,0.6992400044057716,0.6419238618598095,0.6422675803806399,0.6393470927088274,0.6772419637646049,17.0,0.0003297779584330521,0.0002079546163747862,0.0,0.0,0.005606225293361851,0.0035352284783715343,0.0,0.0,0.007400129527432984,0.002878743647581158,0.0,5
