const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1.0,2,1000,0.55,0.0655430866702555,0.0647894322746283,0.3324775353016688,0.3364114456085138,0.6601929686529463,0.6603586069816556,0.302549740639592,0.3063176653290411,0.6569748225213402,0.6571383893224415,9.169680111265649,6593.0,719.0,0.0,5.0,,,,,,,,,,,,,,,,1
1.0,3,100,0.45,0.0088751087001532,0.0088875315748064,0.3324775353016688,0.3364114456085138,0.6874818833077975,0.6919127086007703,0.302549740639592,0.3063176653290411,0.6854103111575092,0.6896184843547956,14.180263157894736,567.2105263157895,40.0,0.0,40.0,,,,,,,,,,,,,,,,1
1.0,3,100,0.5,0.0081699223382108,0.0081925093830348,0.3324775353016688,0.3364114456085138,0.6919541181829475,0.6968818584620481,0.302549740639592,0.3063176653290411,0.689923740014671,0.6947168820774485,2.368005266622778,513.8571428571429,217.0,0.0,44.0,,,,,,,,,,,,,,,,1
1.0,3,100,0.55,0.0076246494502657,0.0076546053182238,0.3324775353016688,0.3364114456085138,0.69083605946416,0.6961778955650337,0.302549740639592,0.3063176653290411,0.6890613874479663,0.6943105839634686,2.2433179723502303,486.8,217.0,0.0,47.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.45,0.0383544752255671,0.0379449804684804,0.3324775353016688,0.3364114456085138,0.6776678123317735,0.6779162698248374,0.302549740639592,0.3063176653290411,0.6746945638820779,0.6749364613380143,8.459537572254336,2927.0,346.0,0.0,9.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.5,0.0383084645787035,0.0379081719509894,0.3324775353016688,0.3364114456085138,0.6772537165100004,0.6775849931674189,0.302549740639592,0.3063176653290411,0.6741280521879744,0.6745582408743732,8.458711808422791,2926.714285714286,346.0,0.0,9.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.55,0.0383084645787035,0.0379265762097349,0.3324775353016688,0.3364114456085138,0.6772537165100004,0.6777506314961282,0.302549740639592,0.3063176653290411,0.6741134598412573,0.674675770472304,8.457886044591246,2926.428571428572,346.0,0.0,9.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.45,0.0564895716868883,0.0557925103869035,0.3324775353016688,0.3364114456085138,0.6714149654229988,0.671166507929935,0.302549740639592,0.3063176653290411,0.6684457366039035,0.668169284027898,0.568224505579494,5143.0,9051.0,0.0,6.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.5,0.0565171780750065,0.0558339199690808,0.3324775353016688,0.3364114456085138,0.6715806037517081,0.6714149654229988,0.302549740639592,0.3063176653290411,0.6686061509986821,0.6684219587096084,0.5683349906087725,5144.0,9051.0,0.0,6.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.55,0.0565171780750065,0.0558063135809626,0.3324775353016688,0.3364114456085138,0.6715806037517081,0.6712493270942896,0.302549740639592,0.3063176653290411,0.6686371775415506,0.6683062670718242,0.5684053486573102,5143.5,9049.0,0.0,6.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.45,0.0651455546813532,0.0644415917843388,0.3324775353016688,0.3364114456085138,0.6582053087084351,0.6586194045302083,0.302549740639592,0.3063176653290411,0.65500747780959,0.655349316058458,8.343908629441625,6575.0,788.0,0.0,5.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.5,0.0651455546813532,0.0644415917843388,0.3324775353016688,0.3364114456085138,0.6582053087084351,0.6586194045302083,0.302549740639592,0.3063176653290411,0.65500747780959,0.655349316058458,8.343908629441625,6575.0,788.0,0.0,5.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.55,0.0651041450991759,0.0644167460350325,0.3324775353016688,0.3364114456085138,0.6579982607975485,0.6584951757836763,0.302549740639592,0.3063176653290411,0.6547738319905714,0.6551944136637732,8.364715860899068,6574.666666666667,786.0,0.0,5.0,,,,,,,,,,,,,,,,1
