n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
250,1.0,0.6,0.00023042011777084002,0.00013769756368688,0.1387710094563437,0.1384702776756775,0.15297223243225178,0.14695091389046677,0.0892377551095781,0.0889535523418541,0.11861824525470115,0.11258677944373545,61.6,1.6059614962239135e-05,8.409540250641033e-06,0.0,0.0,0.001131913301430456,0.0005014423492446144,0.0,0.0,0.001190925728990065,0.0003587293731048053,0.8944271909999155,5
250,1.0,0.7,0.0006246995895139,0.00048350473331254,0.1387710094563437,0.1384702776756775,0.15476325725933102,0.15084706118221,0.0892377551095781,0.0889535523418541,0.11523147211617754,0.11092314538438086,25.6,8.979637347674725e-06,3.939712696006343e-06,0.0,0.0,0.00040623190872266705,0.00022613592161846143,0.0,0.0,0.0003745196522633976,0.0001985049412527074,0.547722557505166,5
250,1.0,0.8,0.00064514127233404,0.00048570569337768,0.1387710094563437,0.1384702776756775,0.14356266916162658,0.1420656931867544,0.0892377551095781,0.0889535523418541,0.10157056275468268,0.0996073293631734,7.4,7.58399849329142e-05,6.826170579749718e-05,0.0,0.0,0.0007979735608241328,0.0005569329809202514,0.0,0.0,0.001022028210358799,0.0007049707609898996,0.5477225575051662,5
500,0.1,0.6,0.00024942511626769995,0.00022443573735045997,0.1387710094563437,0.1384702776756775,0.15253784208240045,0.15085374411066926,0.0892377551095781,0.0889535523418541,0.12123399507233883,0.11985072843782558,55.2,1.7927675624120807e-05,3.431556965370906e-05,0.0,0.0,0.000967583268324272,0.0018503084742717043,0.0,0.0,0.0013796743838525385,0.0018508545689976525,0.44721359549995865,5
500,0.1,0.7,0.00032849999045372,0.00038624045085518,0.1387710094563437,0.1384702776756775,0.15298559828917027,0.15533130617836732,0.0892377551095781,0.0889535523418541,0.11727994739433027,0.12080494823691135,43.8,0.00011056423253472847,3.477687202529297e-05,0.0,0.0,0.004039897966758213,0.0009113074136960228,0.0,0.0,0.0043605705421301995,0.0009904044076548002,2.3874672772626635,5
500,0.1,0.8,0.00069844313470466,0.000701902406968,0.1387710094563437,0.1384702776756775,0.1491028168543455,0.14888228021519026,0.0892377551095781,0.0889535523418541,0.10853706119590223,0.10889663718829135,15.2,0.00030136695455475177,0.0002856478896600753,0.0,0.0,0.00362678962498659,0.0034897590769863425,0.0,0.0,0.0034485182476990755,0.0031764151286516854,1.3038404810405297,5
500,0.5,0.6,0.00048645933640879997,0.00032303059873396,0.1387710094563437,0.1384702776756775,0.15837872155578572,0.15148193938583882,0.0892377551095781,0.0889535523418541,0.12052082739545733,0.11358260153209584,40.4,4.517531253687526e-05,3.935792496229095e-05,0.0,0.0,0.0012503507329406555,0.0012104681891962415,0.0,0.0,0.001137873619970327,0.000990433700331763,1.3416407864998738,5
500,0.5,0.7,0.00086845632364284,0.00073949534510576,0.1387710094563437,0.1384702776756775,0.15525111103685632,0.15249774451164494,0.0892377551095781,0.0889535523418541,0.11544671672646163,0.11265332596363775,19.0,5.173265642700789e-05,4.0601168320896744e-05,0.0,0.0,0.0008951757101881548,0.0005553268262249547,0.0,0.0,0.0011315905076139643,0.0006723666730613522,1.0,5
500,0.5,0.8,0.0009556587696728399,0.00058109654126622,0.1387710094563437,0.1384702776756775,0.14503959635112101,0.1422795468974504,0.0892377551095781,0.0889535523418541,0.10504029796165697,0.10134148417133178,6.6,0.0002482035491169021,0.000256387372134826,0.0,0.0,0.0016238966111400057,0.001747173650870657,0.0,0.0,0.0010873530429399442,0.0011680709601915105,0.5477225575051662,5
500,1.0,0.6,0.00044064293822031994,0.0003481134903011,0.1387710094563437,0.1384702776756775,0.15305242757376275,0.1497577438433521,0.0892377551095781,0.0889535523418541,0.11410876737330344,0.11115278483972094,32.4,2.724530422467579e-05,3.5459152196653704e-05,0.0,0.0,0.000993657303192275,0.0012588054589336916,0.0,0.0,0.0008258084776719332,0.0011759037891627636,0.5477225575051652,5
500,1.0,0.7,0.00100951999070752,0.00083284465948942,0.1387710094563437,0.1384702776756775,0.15187623216493468,0.1492698900658268,0.0892377551095781,0.0889535523418541,0.11030379116642522,0.10777287105031808,13.0,3.417366799777532e-05,5.281543473007311e-05,0.0,0.0,0.00031202907153885374,0.00023909571717840899,0.0,0.0,0.0003289334957842854,0.00019059542025285481,0.7071067811865477,5
500,1.0,0.8,0.0023557322818859,0.002238781033849,0.1387710094563437,0.1384702776756775,0.1529054031476593,0.1519029638787716,0.0892377551095781,0.0889535523418541,0.1090143084288147,0.10807137126836,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
