const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1.0,2,250,0.45,0.0070284404740983,0.0071534639159936,0.3058823529411765,0.3002437957116959,0.6783896980683878,0.6793773832593611,0.2824474041486233,0.2644454333478672,0.661172685025171,0.6617658219194372,6.672421052631579,1584.7,237.5,0.0,53.0,,,,,,,,,,,,,,,,1
1.0,2,250,0.5,0.0062003292283969,0.0063111833468775,0.3058823529411765,0.3002437957116959,0.677902106644996,0.6789147965243483,0.2824474041486233,0.2644454333478672,0.6616603750009428,0.6624767534476257,5.966041713726376,1390.0877192982457,233.0,0.0,60.0,,,,,,,,,,,,,,,,1
1.0,2,250,0.55,0.0061058579631221,0.0062148948009719,0.3058823529411765,0.3002437957116959,0.6783396886916296,0.6793523785709821,0.2824474041486233,0.2644454333478672,0.6624869801502524,0.6633450376222159,5.86317892555868,1366.1206896551723,233.0,0.0,61.0,,,,,,,,,,,,,,,,1
1.0,2,500,0.45,0.0111206457271344,0.0113210620930818,0.3058823529411765,0.3002437957116959,0.6728636619366131,0.6738388447833968,0.2824474041486233,0.2644454333478672,0.6528620214035424,0.6537983693179698,6.849389179755672,2616.4666666666667,382.0,0.0,33.0,,,,,,,,,,,,,,,,1
1.0,2,500,0.5,0.0107829041474688,0.0109759550503954,0.3058823529411765,0.3002437957116959,0.6725010939551166,0.6734262674251422,0.2824474041486233,0.2644454333478672,0.6522446450115353,0.65315390825323,6.028725038402458,2532.064516129032,420.0,0.0,34.0,,,,,,,,,,,,,,,,1
1.0,2,500,0.55,0.0107851104435022,0.0109770581984122,0.3058823529411765,0.3002437957116959,0.6725761080202538,0.6734637744577108,0.2824474041486233,0.2644454333478672,0.6522936866643171,0.6531376322290349,6.028725038402458,2532.064516129032,420.0,0.0,34.0,,,,,,,,,,,,,,,,1
1.0,2,1000,0.45,0.0151799295701277,0.0154440415911316,0.3058823529411765,0.3002437957116959,0.670200662624242,0.670900793898856,0.2824474041486233,0.2644454333478672,0.6488933208107571,0.6497083408630302,5.137089201877934,3647.3333333333335,710.0,0.0,24.0,,,,,,,,,,,,,,,,1
1.0,2,1000,0.5,0.015188264466254,0.0154513346252422,0.3058823529411765,0.3002437957116959,0.6704007001312746,0.6710758267175095,0.2824474041486233,0.2644454333478672,0.6492624374077809,0.6499892348810646,5.137022132796781,3647.285714285714,710.0,0.0,24.0,,,,,,,,,,,,,,,,1
1.0,2,1000,0.55,0.0151971202933883,0.0154596695213685,0.3058823529411765,0.3002437957116959,0.6706132399824967,0.6712758642245421,0.2824474041486233,0.2644454333478672,0.6494164558799048,0.6501814551619866,5.221460953744418,3647.190476190476,698.5,0.0,24.0,,,,,,,,,,,,,,,,1
1.0,3,100,0.45,0.0021326855928343,0.0021977692245867,0.3058823529411765,0.3002437957116959,0.6791023316871914,0.6848534100143777,0.2824474041486233,0.2644454333478672,0.6696629731026732,0.6756409566898202,4.7031637350962106,463.2616279069768,98.5,0.0,175.0,,,,,,,,,,,,,,,,1
1.0,3,100,0.5,0.0019860106748738,0.0020488549049755,0.3058823529411765,0.3002437957116959,0.6792523598174658,0.6854285178470964,0.2824474041486233,0.2644454333478672,0.6709510338952883,0.6771744274629485,4.372671148305666,430.7081081081081,98.5,0.0,188.0,,,,,,,,,,,,,,,,1
1.0,3,100,0.55,0.0019132433485124,0.0019744086631628,0.3058823529411765,0.3002437957116959,0.6789648059011064,0.6852534850284429,0.2824474041486233,0.2644454333478672,0.670767104699206,0.6772367762591748,4.256463675213675,415.0052083333333,97.5,0.0,195.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.45,0.0092933049946865,0.0094664624617115,0.3058823529411765,0.3002437957116959,0.6776145527286366,0.6789022941801588,0.2824474041486233,0.2644454333478672,0.659215349002953,0.6603729161728954,14.088726884779518,2141.4864864864867,152.0,0.0,40.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.5,0.0091023164404301,0.0092758245829629,0.3058823529411765,0.3002437957116959,0.6790773269988123,0.6805526036131775,0.2824474041486233,0.2644454333478672,0.6609446263268114,0.6625545327999532,13.717970914127424,2085.1315789473683,152.0,0.0,41.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.55,0.0089216132786802,0.009088608876069,0.3058823529411765,0.3002437957116959,0.680590110645746,0.681965368506595,0.2824474041486233,0.2644454333478672,0.6630249721695526,0.6644854079824122,14.207459207459207,2031.6666666666667,143.0,0.0,42.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.45,0.0125411445680547,0.0127588578030794,0.3058823529411765,0.3002437957116959,0.6695755454147653,0.6702506720010002,0.2824474041486233,0.2644454333478672,0.6486489925668945,0.6493508662448438,4.363383726100489,3019.4615384615386,692.0,0.0,29.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.5,0.0125476112978079,0.0127679112247339,0.3058823529411765,0.3002437957116959,0.6697630805776082,0.6705132212289804,0.2824474041486233,0.2644454333478672,0.6489052924928886,0.6497174002592755,4.3664831191946165,3019.423076923077,691.5,0.0,29.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.55,0.0125497668743923,0.0127704979166352,0.3058823529411765,0.3002437957116959,0.669825592298556,0.6705882352941176,0.2824474041486233,0.2644454333478672,0.6489284247375408,0.6498236425604816,4.36908605143048,3019.038461538461,691.0,0.0,29.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.45,0.0150226084057427,0.0152565064282886,0.3058823529411765,0.3002437957116959,0.6664249546790023,0.6663999499906232,0.2824474041486233,0.2644454333478672,0.6447342705090798,0.6443053740530224,4.07431014792978,3652.619047619048,896.5,0.0,24.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.5,0.0150252130607822,0.0152585901523202,0.3058823529411765,0.3002437957116959,0.66648746639995,0.6664499593673814,0.2824474041486233,0.2644454333478672,0.6447933443999576,0.6443491529989059,4.07431014792978,3652.619047619048,896.5,0.0,24.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.55,0.0150236502677585,0.0152528599112333,0.3058823529411765,0.3002437957116959,0.6664499593673814,0.6663124335812965,0.2824474041486233,0.2644454333478672,0.6447397071737251,0.6442259546874738,4.0788599080056365,3652.619047619048,895.5,0.0,24.0,,,,,,,,,,,,,,,,1
