n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,20,500,250,0.0011721047536668,0.0012193180790088,0.3058823529411765,0.3002437957116959,0.6727511408389073,0.6818903544414577,0.2824474041486233,0.2644454333478672,0.6666025873195677,0.6756467444514369,3.058566737492756,255.39032258064518,83.5,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,1000,50,0.0007816916315584999,0.0008183937921836,0.3058823529411765,0.3002437957116959,0.6701506532474839,0.681615302869288,0.2824474041486233,0.2644454333478672,0.6649079244017866,0.6758884228487472,5.6735781137509,170.207343412527,30.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,1000,100,0.0008451990780753,0.0008827641261622001,0.3058823529411765,0.3002437957116959,0.6701631555916734,0.6807151340876414,0.2824474041486233,0.2644454333478672,0.6649904199366872,0.6753945024197648,4.78073795363515,184.05841121495328,38.5,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,1000,250,0.0011696062438458,0.0012156737987098,0.3058823529411765,0.3002437957116959,0.6731387135087828,0.681965368506595,0.2824474041486233,0.2644454333478672,0.6670779593944989,0.6755083397739766,2.5875175199934044,252.28295819935693,97.5,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,100,50,0.0003199052733596,0.00035207217213024,0.3058823529411765,0.3002437957116959,0.6355766706257423,0.6630893292492341,0.2824474041486233,0.2644454333478672,0.6357319561933543,0.6628985713125622,11.087835473889259,77.61484831722481,7.0,0.0,1030.6,1.301751153444708e-07,1.0739914528614395e-07,0.0,0.0,4.108689560579586e-05,8.217379121159171e-05,0.0,0.0,3.17928144431604e-05,7.201567184307761e-05,0.005911093637293449,0.0413776554610463,0.0,0.0,0.5477225575051505,5
1,40,100,100,0.0005113145539959,0.0005479474592036,0.3058823529411765,0.3002437957116959,0.6539851222104145,0.6732862411702194,0.2824474041486233,0.2644454333478672,0.6518717517191063,0.6713027504945774,18.03878293529932,117.2520890794456,6.5,0.0,680.8,5.005751044972715e-07,5.164403131389845e-07,0.0,0.0,0.00011182436594362007,0.00010623314764645023,0.0,0.0,9.836942167778398e-05,9.073916960072809e-05,0.028371423237785316,0.18441425104562098,0.0,0.0,0.4472135954999691,5
1,40,100,250,0.00113892525139546,0.0011854376110403,0.3058823529411765,0.3002437957116959,0.6755716696880665,0.6850309433018691,0.2824474041486233,0.2644454333478672,0.6690112607707074,0.6786125626820708,15.63922636912155,247.96868005076726,16.1,0.0,324.6,5.42297432908337e-06,5.500427283981709e-06,0.0,0.0,0.0002433304369709932,0.00021113790668337494,0.0,0.0,0.0002344316992808527,0.00021778574412502488,2.3752183259296578,1.0539220874067563,2.0124611797498106,0.0,1.3416407864998674,5
1,40,250,50,0.0004455131202733,0.00048146947449279997,0.3058823529411765,0.3002437957116959,0.6507095080327562,0.6729011689691817,0.2824474041486233,0.2644454333478672,0.6493401563873464,0.6712130617096608,7.652783782485469,103.31258106355384,13.5,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,250,100,0.0005879874318742799,0.00062764512607904,0.3058823529411765,0.3002437957116959,0.6579683690692005,0.6760767643933236,0.2824474041486233,0.2644454333478672,0.6558147800703671,0.6735966632595978,9.888629717651161,133.49650118829067,13.5,0.0,598.8,9.927871236588375e-07,1.1042473372942862e-06,0.0,0.0,0.0001137644624975068,0.00018246570631155117,0.0,0.0,0.0001034291995915959,0.00017079345804716192,0.018207402351557336,0.24579993174603273,0.0,0.0,1.0954451150103173,5
1,40,250,250,0.00110532350433768,0.0011485783174954999,0.3058823529411765,0.3002437957116959,0.6708582859286116,0.6795024067012565,0.2824474041486233,0.2644454333478672,0.6649645790276499,0.6729083876889377,6.990053311022041,242.10701311603088,34.7,0.0,330.2,2.8209598368532148e-06,2.912549707311057e-06,0.0,0.0,6.847815934266794e-06,0.0,0.0,0.0,1.2732304636684086e-05,4.6691742831610905e-06,0.3408013186921456,0.619565212132306,1.6431676725154987,0.0,0.8366600265340751,5
1,40,500,50,0.0006206598519831,0.0006602107460366,0.3058823529411765,0.3002437957116959,0.6627617678314685,0.679864974682753,0.2824474041486233,0.2644454333478672,0.6602507715873082,0.6771434164031923,4.143304456737293,138.8006993006993,33.5,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,500,100,0.0007480438221579,0.0007918151320039001,0.3058823529411765,0.3002437957116959,0.6626992561105207,0.6779396136775645,0.2824474041486233,0.2644454333478672,0.6593890437051665,0.6746695177155559,3.016155395902232,167.39662447257385,55.5,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,500,250,0.00116994779971718,0.00121777625637072,0.3058823529411765,0.3002437957116959,0.6720760142526723,0.6814077639557417,0.2824474041486233,0.2644454333478672,0.6659004834029185,0.6751472502810593,3.382653279213843,255.39032258064518,75.5,0.0,313.0,1.093900308997529e-07,8.751202475262941e-08,0.0,0.0,3.4239079671549335e-05,2.7391263737213708e-05,0.0,0.0,3.480542564783524e-05,2.602340236713787e-05,0.0,0.0,0.0,0.0,0.0,5
1,40,1000,50,0.00078057487604564,0.00081737444858132,0.3058823529411765,0.3002437957116959,0.6700981434018878,0.6816303056823154,0.2824474041486233,0.2644454333478672,0.664845272058776,0.6759056690964169,5.666241590327946,169.98724770983839,30.0,0.0,466.6,1.0194536426860938e-06,9.305291413622548e-07,0.0,0.0,4.7934711540157244e-05,1.3695631868603688e-05,0.0,0.0,5.7193502579107765e-05,1.5743598135027217e-05,0.006697298954028312,0.20091896862084857,0.0,0.0,0.5477225575051733,5
