n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
250,0.1,0.8,0.00083969749263202,0.00075842660693984,0.6963430513561828,0.7032287965394717,0.8264836353203417,0.8207764119088081,0.6326115658062732,0.6675166905378538,0.8214055059166346,0.8160414006010335,155.0,1.5259636061860338e-05,1.1057675596678691e-05,0.0,0.0,0.0018167931469756703,0.0013750146861204128,0.0,0.0,0.001961580483319008,0.0015615575664386407,1.5811388300841898,5
250,0.5,0.6,0.00073338011584324,0.00067890131137448,0.6963430513561828,0.7032287965394717,0.8274723577056344,0.8246165390302576,0.6326115658062732,0.6675166905378538,0.8221510221624058,0.8192032531418473,178.8,2.8568088679617555e-06,2.1314427033791354e-06,0.0,0.0,0.0008214256688823757,0.0005427081421531757,0.0,0.0,0.0007666496522599928,0.0005245891769445558,0.44721359549995915,5
250,0.5,0.7,0.0008868788749280401,0.00080582041305018,0.6963430513561828,0.7032287965394717,0.8298823685197855,0.8245591578203968,0.6326115658062732,0.6675166905378538,0.8246953658463072,0.8191738472373844,150.6,1.580066054403829e-05,1.7281083440834177e-05,0.0,0.0,0.0012542307515770424,0.0014788837322119808,0.0,0.0,0.0012637080855986227,0.0015029571128411202,2.302172886644266,5
250,0.5,0.8,0.00129602983727198,0.0011147721747850202,0.6963430513561828,0.7032287965394717,0.8295424951998411,0.8178058308137096,0.6326115658062732,0.6675166905378538,0.8242030426573617,0.8118737806589374,102.8,2.8174673515526335e-05,1.7583138453016522e-05,0.0,0.0,0.0014674771415153864,0.0006682418262329776,0.0,0.0,0.0015759511503320798,0.0006831253869832417,1.6431676725154998,5
250,1.0,0.6,0.00102529557766982,0.00091387365711938,0.6963430513561828,0.7032287965394717,0.8254375317251881,0.8183575732162168,0.6326115658062732,0.6675166905378538,0.8199540589578731,0.8128026390853222,126.4,7.115872816945403e-05,5.4437176603070886e-05,0.0,0.0,0.0005781670699837111,0.0015060526205327538,0.0,0.0,0.0005787648463394634,0.0015772703561988454,8.848728722251575,5
250,1.0,0.7,0.0021259195821942403,0.00163564460065946,0.6963430513561828,0.7032287965394717,0.8173247114387235,0.7964379510494141,0.6326115658062732,0.6675166905378538,0.8111657362594616,0.7884281465277636,57.4,0.00019931584561975378,0.00012927372110269734,0.0,0.0,0.0025891901844578465,0.0034145892603046164,0.0,0.0,0.002468653890932827,0.003949112247366167,6.58027355054484,5
250,1.0,0.8,0.005186190520993559,0.0034538060334049795,0.6963430513561828,0.7032287965394717,0.7998675818233982,0.7722186665489617,0.6326115658062732,0.6675166905378538,0.791348687980863,0.7588288791086111,20.0,0.00018259415120762783,0.00011175771294670343,0.0,0.0,0.004051379503809037,0.0037254013100488084,0.0,0.0,0.004586894514538713,0.0033646018706002265,1.4142135623730951,5
500,0.1,0.6,0.0013647007361607202,0.00117142971210944,0.6963430513561828,0.7032287965394717,0.8178014168744896,0.8074860409172165,0.6326115658062732,0.6675166905378538,0.8109308818335788,0.8002294290161525,89.0,5.976124687860814e-06,6.459237780974371e-06,0.0,0.0,0.0005318750972219798,0.000574872162504922,0.0,0.0,0.0005639354267915771,0.0007777084203934012,0.0,5
500,0.1,0.7,0.00137065211488438,0.0011792160992728999,0.6963430513561828,0.7032287965394717,0.8183310895808965,0.8081790293747655,0.6326115658062732,0.6675166905378538,0.8116971271637796,0.8011486170117719,89.0,4.7339550725875346e-05,3.3275964039281024e-05,0.0,0.0,0.004213220014605908,0.002961560799495464,0.0,0.0,0.004770476694976891,0.0035870302146202124,0.0,5
500,0.1,0.8,0.00166154312388114,0.00140874258196758,0.6963430513561828,0.7032287965394717,0.8256140892939904,0.8128313213127054,0.6326115658062732,0.6675166905378538,0.8201466376688474,0.807014578218527,77.8,2.0100114468346847e-05,1.5185664631970946e-05,0.0,0.0,0.001989494663563593,0.0015601261582429292,0.0,0.0,0.0020395244317866004,0.0016848502685990355,0.44721359549995715,5
500,0.5,0.6,0.00139395152420074,0.00119088725874468,0.6963430513561828,0.7032287965394717,0.8187371719891416,0.8077950166626205,0.6326115658062732,0.6675166905378538,0.8124569627749672,0.8009051291023436,87.8,1.4702472528021595e-05,1.7852867457612348e-05,0.0,0.0,0.0018990457330820124,0.0020853235304483203,0.0,0.0,0.0020935699337457495,0.002192994247692066,0.44721359549995715,5
500,0.5,0.7,0.0024785207106035197,0.0018984096704929801,0.6963430513561828,0.7032287965394717,0.8157047957449626,0.7946767893006113,0.6326115658062732,0.6675166905378538,0.8088346905315509,0.7872429014151345,48.2,8.46585395274877e-05,4.983793381700874e-05,0.0,0.0,0.002274335456036904,0.002119414863814776,0.0,0.0,0.002445012310831527,0.002403338849339036,1.7888543819998324,5
500,0.5,0.8,0.00695531990024492,0.00426442676560808,0.6963430513561828,0.7032287965394717,0.8074507294034561,0.7713535344618305,0.6326115658062732,0.6675166905378538,0.8005231727285669,0.7578285760771959,16.0,0.00031504916340810023,0.00018885385539095463,0.0,0.0,0.00037342812752927553,0.00030952699605703353,0.0,0.0,0.0002740827058194838,0.0002787462515673812,0.7071067811865476,5
500,1.0,0.6,0.00144906484719778,0.00121119719969866,0.6963430513561828,0.7032287965394717,0.8200790095120392,0.8066562203438459,0.6326115658062732,0.6675166905378538,0.8132895996705433,0.7996259951897059,85.4,1.9883967920266753e-05,1.2523771955185291e-05,0.0,0.0,0.00041129056283062247,0.0001996057302570047,0.0,0.0,0.0005093143516163946,0.00020663641348547254,0.8944271909999177,5
500,1.0,0.7,0.0030760795184212202,0.00210872887030294,0.6963430513561828,0.7032287965394717,0.8131005716051289,0.7833020679305246,0.6326115658062732,0.6675166905378538,0.8063465962441081,0.7725101109817544,38.0,9.78258991092132e-05,4.3086533025102416e-05,0.0,0.0,0.0019803540568908845,0.0021596412730119706,0.0,0.0,0.002036376093323591,0.002773622511612188,1.7320508075688774,5
500,1.0,0.8,0.00691954334645946,0.00455252114749804,0.6963430513561828,0.7032287965394717,0.7970868001147624,0.7695217496855069,0.6326115658062732,0.6675166905378538,0.7881509973812882,0.7560224768578984,14.6,0.0003941621445772327,0.0002434165183265394,0.0,0.0,0.00023994134625020415,0.0003823857477533002,0.0,0.0,0.00017863631306532215,0.00032617215214651653,0.8944271909999161,5
