n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
1,20,500,250,0.00075434892445348,0.0007040271710023599,0.6963430513561828,0.7032287965394717,0.8158327999823441,0.8147469709342102,0.6326115658062732,0.6675166905378538,0.8087378063014329,0.8079718120111428,158.4,3.645880483251722e-06,7.062619905117318e-06,0.0,0.0,0.0008767532259081555,0.0012180393040583455,0.0,0.0,0.0008628239970459704,0.0013854443614064343,0.5477225575051635,5
1,20,1000,50,5.6645238806519546e-05,5.613760748963397e-05,0.6963430513561828,0.7032287965394717,0.828836264924632,0.8345346604577255,0.6326115658062732,0.6675166905378538,0.8250248728735473,0.8314217924995091,2339.0,5.168050616259314e-09,5.1680506162563506e-09,0.0,0.0,1.2088070391405244e-05,1.2088070391422138e-05,0.0,0.0,1.1719011505727207e-05,1.400832912770562e-05,0.0,5
1,20,1000,100,0.00012181482590412,0.00011872421927514,0.6963430513561828,0.7032287965394717,0.8415925492705965,0.8447926552051378,0.6326115658062732,0.6675166905378538,0.8380266297083011,0.8416937296819071,1192.4,1.0909862444853381e-06,1.2563134258553962e-06,0.0,0.0,0.0009567410535576353,0.0011584593498533589,0.0,0.0,0.0009877186169656325,0.0011747186979367235,2.96647939483825,5
1,20,1000,250,0.00089975185619622,0.00081941427436138,0.6963430513561828,0.7032287965394717,0.8311138575621815,0.825967204431595,0.6326115658062732,0.6675166905378538,0.8257727884158641,0.8203289385294074,149.8,1.0273401906269983e-05,8.559044238844801e-06,0.0,0.0,0.0003139021529226934,0.00031273623771564473,0.0,0.0,0.00032273213652427187,0.00031531952700242986,1.4832396974191324,5
1,40,100,50,4.5384556569809335e-05,4.138960167448645e-05,0.6963430513561828,0.7032287965394717,0.8260157577630156,0.8214870561232372,0.6326115658062732,0.6675166905378538,0.8206009390496506,0.8156885639747982,2857.2,5.548478168370728e-08,1.2588555976728843e-07,0.0,0.0,0.00010879263352270169,0.00031428983017664025,0.0,0.0,0.0001238277711394447,0.00034732350006926293,1.095445115010405,5
1,40,100,100,8.637742169591598e-05,8.142223701724565e-05,0.6963430513561828,0.7032287965394717,0.8328485356756637,0.8318995387433515,0.6326115658062732,0.6675166905378538,0.828158456141,0.8274303774409647,1580.4,1.1326943779490233e-06,1.8532687437713935e-06,0.0,0.0,0.0013527841612928622,0.002465265073039717,0.0,0.0,0.0014815203860055848,0.0026519066634888957,7.956129712366433,5
1,40,100,250,0.0004792599679045,0.00044176028927368,0.6963430513561828,0.7032287965394717,0.8354086204232967,0.8314228333075853,0.6326115658062732,0.6675166905378538,0.8304437788205451,0.8263221789248665,290.2,5.975081648358469e-06,4.99669215783377e-06,0.0,0.0,0.0015906571749156801,0.0021906105087653306,0.0,0.0,0.001701740515405389,0.002329724393267397,4.658325879540844,5
1,40,250,50,5.414899764458606e-05,5.5147260182129475e-05,0.6963430513561828,0.7032287965394717,0.829224691575997,0.8385601730264174,0.6326115658062732,0.6675166905378538,0.8244626957124703,0.834654438027877,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,250,100,8.340688908578393e-05,8.145959634244387e-05,0.6963430513561828,0.7032287965394717,0.8339299507845777,0.837606762154885,0.6326115658062732,0.6675166905378538,0.8288431550459027,0.8332785489440653,1649.6,2.6135572568789156e-07,5.731513291215303e-07,0.0,0.0,0.00028918882090972156,0.0013748375596996452,0.0,0.0,0.0002788772333311476,0.0013715969775301934,6.308724118235016,5
1,40,250,250,0.0016182354446315599,0.0010550024153852598,0.6963430513561828,0.7032287965394717,0.8093045838758801,0.7769327536359825,0.6326115658062732,0.6675166905378538,0.8019148910010196,0.766875514412242,70.0,0.00010470165268263033,9.484687983623923e-05,0.0,0.0,0.002990407174267145,0.006032189366348924,0.0,0.0,0.004030806203402739,0.006455463990250434,4.183300132670378,5
1,40,500,50,5.4341997587731043e-05,5.3854143616217486e-05,0.6963430513561828,0.7032287965394717,0.8276224316391163,0.8333296550506499,0.6326115658062732,0.6675166905378538,0.8235160782395632,0.8299439454385883,2415.8,2.023907860448853e-07,7.508939649429321e-08,0.0,0.0,0.0004836738929341454,0.00019862726490258464,0.0,0.0,0.0004923908974974013,0.00020848020635534488,0.447213595499977,5
1,40,500,100,0.00013378028611658,0.00012791018179444,0.6963430513561828,0.7032287965394717,0.8402904372006799,0.840859835360067,0.6326115658062732,0.6675166905378538,0.8361509784601482,0.8372162364782956,1076.0,2.7507629050739083e-07,7.764032942007608e-07,0.0,0.0,0.0001810522328087627,0.0007775301462787622,0.0,0.0,0.0001744191037405467,0.0007422776402210529,1.000000000000007,5
1,40,500,250,0.0007346983488426401,0.0006784763951621,0.6963430513561828,0.7032287965394717,0.8165037187437928,0.8142128842885834,0.6326115658062732,0.6675166905378538,0.8094071904109026,0.8074313155421411,163.6,1.488737489909345e-05,6.5069408690914705e-06,0.0,0.0,0.0008240896631268566,0.0013674665805398709,0.0,0.0,0.0009041578104066997,0.0016020875559204846,3.209361307176241,5
1,40,1000,50,5.6314476471093676e-05,5.600350295644405e-05,0.6963430513561828,0.7032287965394717,0.8282315552514842,0.8343890004634635,0.6326115658062732,0.6675166905378538,0.8244083347352689,0.831269473196949,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,1000,100,0.00012187022220376,0.00011869901493251999,0.6963430513561828,0.7032287965394717,0.8419280086513208,0.8450265939838009,0.6326115658062732,0.6675166905378538,0.8383613856782057,0.8419151760557135,1194.6,6.755755963588297e-07,1.6439847393278944e-06,0.0,0.0,0.000671876367486402,0.0020117953455994846,0.0,0.0,0.0006294797311976893,0.0019310675046550546,4.037325847637303,5
1,40,1000,250,0.0008531645291396999,0.00077571854329848,0.6963430513561828,0.7032287965394717,0.8311226854406215,0.8257818189843527,0.6326115658062732,0.6675166905378538,0.8258756125895566,0.8203162071690816,158.0,1.1444790392492605e-05,8.307545081292289e-06,0.0,0.0,0.0006304366205595134,0.0013369937746561186,0.0,0.0,0.0006803661079390109,0.001480664534468208,2.345207879911718,5
4,10,100,50,6.694100809629427e-05,6.714760977433991e-05,0.6963430513561828,0.7032287965394717,0.834040299265079,0.8413497826134935,0.6326115658062732,0.6675166905378538,0.829401607788083,0.837386487341323,2057.0,1.8540316319616377e-07,7.518677437176862e-07,0.0,0.0,0.0001982590954203767,0.0013619524000409511,0.0,0.0,0.00020933138525752062,0.0014248091880976457,2.738612787525805,5
4,10,100,100,0.00011024684692732001,0.0001082741908803,0.6963430513561828,0.7032287965394717,0.8375758645803447,0.8419544922866413,0.6326115658062732,0.6675166905378538,0.833049174446316,0.8378632144078138,1281.2,1.3473141960317536e-06,7.585106422593495e-07,0.0,0.0,0.00029137014260672,0.002249723810803508,0.0,0.0,0.00031176361139051824,0.002355421429083945,14.532721699667936,5
