n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
250,0.1,0.8,5.6744347978844034e-05,0.0001017072955182,0.5011119150988905,0.382040520984081,0.6843046309696093,0.7103919440424505,0.0669601464993663,0.08147816845807,0.22885058021165236,0.2380046866538587,3228.4,1.2853556629852405e-07,1.921447482780541e-07,0.0,0.0,0.00018789449841504703,0.0008330003565293483,0.0,0.0,0.00347363456575195,0.0024368650362060406,7.893034904268483,5
250,0.5,0.6,5.6794123210594524e-05,0.00010087863831525999,0.5011119150988905,0.382040520984081,0.6855559575494452,0.7096524360829715,0.0669601464993663,0.08147816845807,0.22771680034487182,0.23299006354567448,3247.6,2.1237105726050825e-07,5.736216520147716e-07,0.0,0.0,0.000517210093895363,0.0015322635204263317,0.0,0.0,0.001606737300740034,0.00039268425654890286,3.7815340802377486,5
250,0.5,0.7,5.7156243004380066e-05,0.00010235957238406,0.5011119150988905,0.382040520984081,0.6826972986010613,0.7072361312108055,0.0669601464993663,0.08147816845807,0.23056598917891669,0.2331856904464707,3177.0,4.8031194401415575e-08,2.7917220679434653e-07,0.0,0.0,0.0002684096373915434,0.000576851048708002,0.0,0.0,0.002587305573211399,0.0014596373978548655,3.872983346207417,5
250,0.5,0.8,5.881060582313753e-05,0.00010474416138006,0.5011119150988905,0.382040520984081,0.6818367100820067,0.7039163048721659,0.0669601464993663,0.08147816845807,0.23052267324884673,0.23887598007130023,3073.0,6.569908954387692e-08,5.898946114335491e-07,0.0,0.0,0.0003172797735036618,0.0011506198361293234,0.0,0.0,0.0013698354263103913,0.0013731527156499903,6.557438524302,5
250,1.0,0.6,5.708693768091452e-05,0.00010193027969241999,0.5011119150988905,0.382040520984081,0.6872952243125904,0.7144758803666185,0.0669601464993663,0.08147816845807,0.22459328544227816,0.23978972372839008,3261.4,2.5083910241649754e-08,4.756932792260691e-08,0.0,0.0,2.304655896886335e-05,4.9110262664500734e-05,0.0,0.0,1.8204495210439625e-05,4.2904267173757206e-05,1.5165750888103513,5
250,1.0,0.7,5.8747859936529495e-05,0.00010545594858584,0.5011119150988905,0.382040520984081,0.686002653159672,0.7139300530631935,0.0669601464993663,0.08147816845807,0.22373844874856968,0.23969800013059062,3147.2,1.0240944341585705e-07,2.4299799632258596e-07,0.0,0.0,0.00022616513489182052,0.0001137318083410124,0.0,0.0,5.949639034437797e-05,2.915914578990664e-05,7.429670248402701,5
250,1.0,0.8,6.215683773793389e-05,0.00011226816160868,0.5011119150988905,0.382040520984081,0.6837773757838881,0.7119720212252774,0.0669601464993663,0.08147816845807,0.22302209045720128,0.23883797095419862,2938.8,1.489535922663825e-07,3.0434275161171217e-07,0.0,0.0,0.00013496869266587327,0.0001102316064283697,0.0,0.0,0.0005868203284892259,0.0007504519879334452,8.9274856482663,5
500,0.1,0.6,9.474642859000168e-05,0.00018991563199138,0.5011119150988905,0.382040520984081,0.6577467438494935,0.696009165460685,0.0669601464993663,0.08147816845807,0.21637243397128553,0.22584712753288608,1653.2,1.9934053214947276e-07,8.119439942759328e-07,0.0,0.0,0.00035760620421135134,0.001386273279535334,0.0,0.0,0.000904811789696642,0.0022118930924503472,0.8366600265341028,5
500,0.1,0.7,9.491012020998256e-05,0.00019103393431335998,0.5011119150988905,0.382040520984081,0.6573528702363725,0.696520984081042,0.0669601464993663,0.08147816845807,0.21638962248229415,0.22667795943139124,1646.2,3.8384780122817744e-07,8.378987297357335e-07,0.0,0.0,0.0006105055143384032,0.0014978735099290975,0.0,0.0,0.002336039690664984,0.004180475742560255,0.8366600265340518,5
500,0.1,0.8,9.627853433357937e-05,0.00019394888280286,0.5011119150988905,0.382040520984081,0.6560622286541244,0.6941801736613604,0.0669601464993663,0.08147816845807,0.2153274588445217,0.22588710437439033,1609.4,3.6088196554268747e-07,8.771283998254739e-07,0.0,0.0,0.0005104931943646706,0.0009692572283832049,0.0,0.0,0.0010563389190587286,0.0038012986877077794,2.6076809620810724,5
500,0.5,0.6,9.604668743283209e-05,0.00019013647090792,0.5011119150988905,0.382040520984081,0.6596659430776652,0.6959177520501688,0.0669601464993663,0.08147816845807,0.22033564059898847,0.22118193801382474,1650.8,3.9380209857595777e-07,2.2662574205938415e-07,0.0,0.0,0.0007005559868207315,0.0003492842300960932,0.0,0.0,0.0006538352862989955,0.0017054505165992287,0.8366600265341028,5
500,0.5,0.7,9.619080786610085e-05,0.00019208688127526002,0.5011119150988905,0.382040520984081,0.6580369030390738,0.695410998552822,0.0669601464993663,0.08147816845807,0.21523608356305984,0.22974032457277538,1631.4,5.321800598572119e-07,5.452163876874965e-07,0.0,0.0,0.0007214287781373518,0.0009506193631829394,0.0,0.0,0.0008402921076603785,0.0007945405383065895,2.073644135332775,5
500,0.5,0.8,9.882399973117434e-05,0.00019694500510942,0.5011119150988905,0.382040520984081,0.6578654124457308,0.694433188615533,0.0669601464993663,0.08147816845807,0.21140704490584086,0.22429961702589463,1586.2,4.889643736477302e-07,6.314321073405813e-07,0.0,0.0,0.0005389618297071961,0.0006022662071466437,0.0,0.0,0.0002901072032373097,0.0007004246086026084,3.701351104664344,5
500,1.0,0.7,9.650194287172791e-05,0.0001904684598624,0.5011119150988905,0.382040520984081,0.6596837916063676,0.6950180897250362,0.0669601464993663,0.08147816845807,0.21921058593679182,0.22057349748051922,1643.2,1.1047242956589965e-07,1.726177012729843e-07,0.0,0.0,8.622305082330295e-05,1.5999154801507327e-05,0.0,0.0,9.254072845646921e-05,3.508609166691485e-05,1.483239697419119,5
500,1.0,0.8,9.883254076005832e-05,0.00019555905742678,0.5011119150988905,0.382040520984081,0.6590062711046792,0.6944643029425952,0.0669601464993663,0.08147816845807,0.21865246990705564,0.22061797317202653,1597.6,2.3165781749274092e-07,4.4555238759660267e-07,0.0,0.0,0.00028273390836304317,6.481744790301249e-05,0.0,0.0,0.00012610595428204545,6.776965523032076e-05,3.847076812334254,5
