n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (ht) (std),count,stream
1,10,1000,250,0.000520384025573,0.0,5,RialtoBridgeTimelapse
1,20,1000,250,0.0005184793327803,1.793621432512977e-07,5,RialtoBridgeTimelapse
1,40,1000,250,0.0005183835040267,0.0,5,RialtoBridgeTimelapse
4,10,500,250,0.0005144071550417,9.709832515708073e-07,5,RialtoBridgeTimelapse
4,40,500,250,0.0005129361962896,3.070775290165502e-07,5,RialtoBridgeTimelapse
4,20,1000,50,0.0005121049510646,0.0,5,RialtoBridgeTimelapse
4,10,1000,50,0.0005121049510646,0.0,5,RialtoBridgeTimelapse
4,40,1000,50,0.0005121049510646,0.0,5,RialtoBridgeTimelapse
4,20,500,250,0.000511917173593,7.999516693116013e-07,5,RialtoBridgeTimelapse
4,20,1000,100,0.0004512688569312,0.0,5,RialtoBridgeTimelapse
4,10,1000,100,0.0004512688569312,0.0,5,RialtoBridgeTimelapse
4,40,1000,100,0.0004512688569312,0.0,5,RialtoBridgeTimelapse
1,20,500,250,0.0003986984853813,3.6741085763688686e-08,5,RialtoBridgeTimelapse
1,10,500,250,0.0003984195920769,1.8821799849758967e-06,5,RialtoBridgeTimelapse
1,40,500,250,0.0003963807516073,2.98343674571977e-08,5,RialtoBridgeTimelapse
4,10,250,250,0.0003810359308448,4.6629549934813225e-07,5,RialtoBridgeTimelapse
4,20,250,250,0.0003760535079653,8.799848519944433e-07,5,RialtoBridgeTimelapse
4,40,250,250,0.0003723973301246,2.13951276264376e-07,5,RialtoBridgeTimelapse
4,40,100,250,0.0003577007804901,2.0299010120167125e-06,5,RialtoBridgeTimelapse
4,20,100,250,0.0003576476417289,1.936338788831508e-06,5,RialtoBridgeTimelapse
4,10,100,250,0.0003564810022946,2.8184260983795e-06,5,RialtoBridgeTimelapse
1,20,1000,100,0.0003331312641906,7.367809791463203e-07,5,RialtoBridgeTimelapse
1,10,1000,100,0.0003309114501441,1.3310436891663002e-08,5,RialtoBridgeTimelapse
1,40,1000,100,0.000325536446051,6.522099155190518e-07,5,RialtoBridgeTimelapse
1,20,250,250,0.0002957997607519,4.1274104726850644e-07,5,RialtoBridgeTimelapse
1,10,250,250,0.0002956886015053,7.492153778400737e-07,5,RialtoBridgeTimelapse
4,40,500,100,0.0002944250901603,3.523329835802621e-07,5,RialtoBridgeTimelapse
4,20,500,100,0.0002937653316381,0.0,5,RialtoBridgeTimelapse
4,10,500,100,0.0002937653316381,0.0,5,RialtoBridgeTimelapse
1,20,100,250,0.0002929464972103,1.5173514808970484e-06,5,RialtoBridgeTimelapse
1,10,100,250,0.0002929368752288,1.5470920514791016e-06,5,RialtoBridgeTimelapse
1,40,250,250,0.0002921385418453,9.738959770951271e-07,5,RialtoBridgeTimelapse
1,40,100,250,0.0002919713474488,1.6671730521266765e-06,5,RialtoBridgeTimelapse
1,10,1000,50,0.0002789043085026,7.667187032107495e-08,5,RialtoBridgeTimelapse
1,40,1000,50,0.0002788012373343,1.962649541139225e-08,5,RialtoBridgeTimelapse
1,20,1000,50,0.0002787671536914,0.0,5,RialtoBridgeTimelapse
4,20,500,50,0.0002377429226745,0.0,5,RialtoBridgeTimelapse
4,10,500,50,0.0002377429226745,0.0,5,RialtoBridgeTimelapse
4,40,500,50,0.0002377429226745,0.0,5,RialtoBridgeTimelapse
1,20,500,100,0.0002141183108506,8.465239556901737e-08,5,RialtoBridgeTimelapse
1,10,500,100,0.0002129689542302,0.0,5,RialtoBridgeTimelapse
1,40,500,100,0.0002128959234483,2.739719158059065e-07,5,RialtoBridgeTimelapse
4,10,250,100,0.0001732338044801,2.13106221530212e-07,5,RialtoBridgeTimelapse
4,20,250,100,0.0001731044659118,1.5949783385770428e-07,5,RialtoBridgeTimelapse
4,40,250,100,0.000171446428447,5.634343922373494e-07,5,RialtoBridgeTimelapse
1,10,500,50,0.0001527045711302,0.0,5,RialtoBridgeTimelapse
1,20,500,50,0.0001523490079951,0.0,5,RialtoBridgeTimelapse
1,40,500,50,0.0001517379679321,4.061092810817246e-07,5,RialtoBridgeTimelapse
4,20,100,100,0.0001451268521384,1.3499118283841283e-08,5,RialtoBridgeTimelapse
4,40,100,100,0.0001451007274707,9.999083433783637e-08,5,RialtoBridgeTimelapse
4,10,100,100,0.0001449155935918,1.9571296856034977e-07,5,RialtoBridgeTimelapse
1,10,250,100,0.0001073688648843,2.283462448621478e-07,5,RialtoBridgeTimelapse
1,20,250,100,0.0001070758851869,2.4572490672050986e-08,5,RialtoBridgeTimelapse
1,40,250,100,0.0001066532974069,3.485039103311979e-07,5,RialtoBridgeTimelapse
4,20,250,50,0.0001032054016997,0.0,5,RialtoBridgeTimelapse
4,10,250,50,0.0001032054016997,0.0,5,RialtoBridgeTimelapse
4,40,250,50,0.0001032054016997,0.0,5,RialtoBridgeTimelapse
1,10,100,100,9.784470141657064e-05,4.827811396859461e-07,5,RialtoBridgeTimelapse
1,20,100,100,9.748851874737756e-05,2.2630482525234706e-07,5,RialtoBridgeTimelapse
1,40,100,100,9.708055913287616e-05,4.1339306008882745e-07,5,RialtoBridgeTimelapse
4,20,100,50,6.22201884370308e-05,0.0,5,RialtoBridgeTimelapse
4,10,100,50,6.221100087844289e-05,1.9569795338339542e-08,5,RialtoBridgeTimelapse
4,40,100,50,6.218323095163718e-05,8.838297204390404e-08,5,RialtoBridgeTimelapse
1,10,250,50,4.044473208166437e-05,0.0,5,RialtoBridgeTimelapse
1,20,250,50,4.043503698008666e-05,8.850376385696496e-09,5,RialtoBridgeTimelapse
1,40,250,50,4.028727341529507e-05,9.692282156380507e-08,5,RialtoBridgeTimelapse
1,10,100,50,2.413117893275261e-05,1.3863845810008738e-08,5,RialtoBridgeTimelapse
1,40,100,50,2.407848790793505e-05,4.540926433125666e-08,5,RialtoBridgeTimelapse
1,20,100,50,2.407533709951042e-05,4.2505231190829283e-08,5,RialtoBridgeTimelapse
4,10,1000,250,0.0072444064946175,0.0007127909596444,5,SineClusters
4,20,1000,250,0.0062765905023914,0.0015612889961181,5,SineClusters
4,40,1000,250,0.0053099839280144,0.0014320340754719,5,SineClusters
1,20,1000,250,0.0045376580214134,0.0008224795567421,5,SineClusters
1,40,1000,250,0.0045260937135086,0.0009245528882102,5,SineClusters
1,10,1000,250,0.0041252159901283,0.0006142888131329,5,SineClusters
4,10,500,250,0.0030626198879054,0.0004134097636611,5,SineClusters
4,20,500,250,0.0026594907383111,0.0003399914428853,5,SineClusters
4,40,500,250,0.0019674747543965,0.0003024561055468,5,SineClusters
1,40,500,250,0.0018618544615018,0.0002036669836956,5,SineClusters
1,10,500,250,0.0017660877617927,0.0002117431375397,5,SineClusters
1,20,500,250,0.0016647241978298,0.0001792032686416,5,SineClusters
4,10,250,250,0.0014777575332719,6.70155269849849e-05,5,SineClusters
4,40,250,250,0.0014127546519942,4.609152907872232e-05,5,SineClusters
4,20,250,250,0.0013855747932782,6.876252625962734e-05,5,SineClusters
1,40,250,250,0.001218535624907,6.94940164514428e-05,5,SineClusters
1,20,250,250,0.0011999264578553,2.528634758731376e-05,5,SineClusters
1,10,250,250,0.0011861517836546,2.9352367279318703e-05,5,SineClusters
4,40,100,250,0.0011578666851265,1.5332765610169116e-05,5,SineClusters
4,10,100,250,0.0011330882359905,3.195607984607728e-05,5,SineClusters
4,20,100,250,0.0011160391380171,1.5608094216828228e-05,5,SineClusters
1,20,100,250,0.001072186020456,2.852778788856664e-05,5,SineClusters
1,40,100,250,0.0010423299663754,1.3905450857853731e-05,5,SineClusters
1,10,100,250,0.0010405208156716,8.690928137464259e-06,5,SineClusters
4,10,100,100,0.0001273909092753,1.506388733875895e-07,5,SineClusters
4,40,100,100,0.0001273504712025,3.030169778420126e-08,5,SineClusters
4,20,100,100,0.0001272588192773,2.5565533395181804e-08,5,SineClusters
4,40,250,100,0.0001184140714186,0.0,5,SineClusters
4,20,500,100,0.0001183737764297,1.0335117867641474e-08,5,SineClusters
4,20,250,100,0.0001183647155411,2.4401553429457307e-08,5,SineClusters
4,40,500,100,0.0001183301505913,0.0,5,SineClusters
4,10,250,100,0.0001183299512511,2.9629488011389665e-08,5,SineClusters
4,10,500,100,0.0001183099924012,2.394613801494653e-08,5,SineClusters
4,20,1000,100,0.0001173009381824,1.07696570239888e-08,5,SineClusters
4,10,1000,100,0.0001172957758107,1.402094091749771e-09,5,SineClusters
4,40,1000,100,0.0001172889922462,1.990374988325683e-08,5,SineClusters
1,20,100,100,0.0001082338597909,4.518982562677383e-08,5,SineClusters
1,10,100,100,0.0001082331075862,1.0321334751422673e-07,5,SineClusters
1,40,100,100,0.0001082075765356,5.630759212096008e-08,5,SineClusters
1,10,250,100,0.0001004916602192,4.742823066911161e-09,5,SineClusters
1,20,250,100,0.000100460397113,7.48237191228211e-09,5,SineClusters
1,40,250,100,0.0001004452686822,3.875051602724183e-09,5,SineClusters
1,20,500,100,9.911670974262652e-05,1.7749263150319996e-08,5,SineClusters
1,10,500,100,9.90622929055506e-05,4.388731794931013e-08,5,SineClusters
1,40,500,100,9.901356663962697e-05,5.942153274072206e-10,5,SineClusters
1,40,1000,100,9.815628413873316e-05,9.93096995621875e-08,5,SineClusters
1,10,1000,100,9.815221099833094e-05,2.5658686890773435e-08,5,SineClusters
1,20,1000,100,9.810981402569824e-05,0.0,5,SineClusters
4,10,100,50,7.024997552560712e-05,0.0,5,SineClusters
4,20,100,50,7.024997552560712e-05,0.0,5,SineClusters
4,40,100,50,7.022519401260161e-05,0.0,5,SineClusters
4,20,250,50,6.55233303876561e-05,0.0,5,SineClusters
4,10,250,50,6.55233303876561e-05,0.0,5,SineClusters
4,40,250,50,6.55233303876561e-05,0.0,5,SineClusters
4,20,500,50,6.380377489902182e-05,0.0,5,SineClusters
4,40,500,50,6.380377489902182e-05,0.0,5,SineClusters
4,10,500,50,6.380377489902182e-05,0.0,5,SineClusters
4,10,1000,50,6.340368132161369e-05,0.0,5,SineClusters
4,40,1000,50,6.340368132161369e-05,0.0,5,SineClusters
4,20,1000,50,6.340368132161369e-05,0.0,5,SineClusters
1,10,100,50,5.5599641579875165e-05,0.0,5,SineClusters
1,20,100,50,5.559683333357269e-05,6.279429629888762e-09,5,SineClusters
1,40,100,50,5.5580210042863913e-05,0.0,5,SineClusters
1,40,250,50,5.1621169633417386e-05,0.0,5,SineClusters
1,20,250,50,5.1621169633417386e-05,0.0,5,SineClusters
1,10,250,50,5.1621169633417386e-05,0.0,5,SineClusters
1,20,500,50,5.041268420355776e-05,0.0,5,SineClusters
1,40,500,50,5.041268420355776e-05,0.0,5,SineClusters
1,10,500,50,5.041268420355776e-05,0.0,5,SineClusters
1,10,1000,50,5.0181325099401785e-05,0.0,5,SineClusters
1,40,1000,50,5.0181325099401785e-05,0.0,5,SineClusters
1,20,1000,50,5.0181325099401785e-05,0.0,5,SineClusters
4,10,100,250,0.0012796455005385,0.0,5,WaveformDrift2
4,40,100,250,0.0012796455005385,0.0,5,WaveformDrift2
4,20,100,250,0.0012787119531951,2.087475319877805e-06,5,WaveformDrift2
4,20,100,50,0.0011747652365275,0.0,5,WaveformDrift2
4,40,100,50,0.0011747652365275,0.0,5,WaveformDrift2
4,10,100,50,0.0011747652365275,0.0,5,WaveformDrift2
4,40,100,100,0.0010848730039392,0.0,5,WaveformDrift2
4,10,100,100,0.0010848730039392,0.0,5,WaveformDrift2
4,20,100,100,0.0010848730039392,0.0,5,WaveformDrift2
4,20,250,250,0.001019330662008,0.0,5,WaveformDrift2
4,40,250,250,0.001019330662008,0.0,5,WaveformDrift2
4,10,250,250,0.001019330662008,0.0,5,WaveformDrift2
4,10,250,100,0.0009805280215118,0.0,5,WaveformDrift2
4,20,250,100,0.0009805280215118,0.0,5,WaveformDrift2
4,40,250,100,0.0009805280215118,0.0,5,WaveformDrift2
4,20,500,250,0.0008943087332619,0.0,5,WaveformDrift2
4,40,500,250,0.0008943087332619,0.0,5,WaveformDrift2
4,10,500,250,0.0008940850571448,0.0,5,WaveformDrift2
4,10,250,50,0.0008467253586846,0.0,5,WaveformDrift2
4,40,250,50,0.0008467253586846,0.0,5,WaveformDrift2
4,20,250,50,0.0008467253586846,0.0,5,WaveformDrift2
4,10,500,100,0.0006836789292315,0.0,5,WaveformDrift2
4,20,500,100,0.0006836789292315,0.0,5,WaveformDrift2
4,40,500,100,0.0006836789292315,0.0,5,WaveformDrift2
4,10,1000,250,0.0006542809187289,0.0,5,WaveformDrift2
4,20,1000,250,0.0006542809187289,0.0,5,WaveformDrift2
4,40,1000,250,0.0006542809187289,0.0,5,WaveformDrift2
1,20,100,250,0.0005553940026736,8.823580726744148e-07,5,WaveformDrift2
1,40,100,250,0.000554556435033,1.191203833458073e-06,5,WaveformDrift2
1,10,100,250,0.0005543589605911,1.1326613695363069e-06,5,WaveformDrift2
4,20,500,50,0.0004802536525401,0.0,5,WaveformDrift2
4,10,500,50,0.0004802536525401,0.0,5,WaveformDrift2
4,40,500,50,0.0004802536525401,0.0,5,WaveformDrift2
1,20,250,250,0.0004766667416385,0.0,5,WaveformDrift2
1,10,250,250,0.000476322959733,6.400937239396342e-07,5,WaveformDrift2
1,40,250,250,0.0004756219309429,1.175871475995865e-06,5,WaveformDrift2
1,10,500,250,0.0004739909917563,6.767658602186491e-07,5,WaveformDrift2
1,40,500,250,0.0004712854519687,0.0,5,WaveformDrift2
1,20,500,250,0.0004711051700305,0.0,5,WaveformDrift2
1,10,1000,250,0.0004204278309491,0.0,5,WaveformDrift2
1,20,1000,250,0.0004203674494387,0.0,5,WaveformDrift2
1,40,1000,250,0.0004197286814673,0.0,5,WaveformDrift2
4,10,1000,100,0.0003814376979854,0.0,5,WaveformDrift2
4,20,1000,100,0.0003814376979854,0.0,5,WaveformDrift2
4,40,1000,100,0.0003814376979854,0.0,5,WaveformDrift2
1,10,250,100,0.0003523721901606,0.0,5,WaveformDrift2
1,40,250,100,0.0003514540316251,0.0,5,WaveformDrift2
1,20,250,100,0.0003514510988088,4.0159240291538806e-09,5,WaveformDrift2
1,10,100,100,0.0003433127800063,1.5703616921908217e-07,5,WaveformDrift2
1,20,100,100,0.0003431997743086,0.0,5,WaveformDrift2
1,40,100,100,0.0003431227757302,2.733490809323956e-08,5,WaveformDrift2
1,10,500,100,0.000320447791839,0.0,5,WaveformDrift2
1,20,500,100,0.000320447791839,0.0,5,WaveformDrift2
1,40,500,100,0.000320447791839,0.0,5,WaveformDrift2
1,10,250,50,0.0002762664446637,0.0,5,WaveformDrift2
1,40,250,50,0.0002762664446637,0.0,5,WaveformDrift2
1,20,250,50,0.0002762664446637,0.0,5,WaveformDrift2
1,20,100,50,0.0002725540828833,0.0,5,WaveformDrift2
1,40,100,50,0.0002725540828833,0.0,5,WaveformDrift2
1,10,100,50,0.0002725540828833,0.0,5,WaveformDrift2
4,20,1000,50,0.0002478973270414,0.0,5,WaveformDrift2
4,10,1000,50,0.0002478973270414,0.0,5,WaveformDrift2
4,40,1000,50,0.0002478973270414,0.0,5,WaveformDrift2
1,40,1000,100,0.000247051634909,4.865952157751772e-09,5,WaveformDrift2
1,10,1000,100,0.0002470494587891,0.0,5,WaveformDrift2
1,20,1000,100,0.0002470494587891,0.0,5,WaveformDrift2
1,20,500,50,0.0002316216891993,0.0,5,WaveformDrift2
1,10,500,50,0.0002316216891993,0.0,5,WaveformDrift2
1,40,500,50,0.0002316216891993,0.0,5,WaveformDrift2
1,10,1000,50,0.0001598549185594,0.0,5,WaveformDrift2
1,20,1000,50,0.0001598549185594,0.0,5,WaveformDrift2
1,40,1000,50,0.0001598549185594,0.0,5,WaveformDrift2
