n_consecutive_deviations,n_permutations,n_samples,update_interval,acc (ht-dd) (mean),acc (ht-dd) (std),count,stream
1,40,500,100,0.4952814015975877,2.3700699935105223e-05,5,RialtoBridgeTimelapse
1,10,500,100,0.494729419202665,0.0,5,RialtoBridgeTimelapse
4,40,500,100,0.4901627983318946,2.6637287140500487e-05,5,RialtoBridgeTimelapse
4,20,500,100,0.4895500249243152,0.0,5,RialtoBridgeTimelapse
4,10,500,100,0.4895500249243152,0.0,5,RialtoBridgeTimelapse
1,10,1000,50,0.4801347128840471,6.524776162625231e-05,5,RialtoBridgeTimelapse
1,20,1000,50,0.4800179941397464,0.0,5,RialtoBridgeTimelapse
1,40,1000,50,0.4799912460941773,0.0001413701501902,5,RialtoBridgeTimelapse
4,40,1000,100,0.4792520273802721,0.0,5,RialtoBridgeTimelapse
4,20,1000,100,0.4792520273802721,0.0,5,RialtoBridgeTimelapse
4,10,1000,100,0.4792520273802721,0.0,5,RialtoBridgeTimelapse
4,20,250,100,0.476443482595533,0.0001592213990894,5,RialtoBridgeTimelapse
4,10,250,100,0.4762367931525002,5.830869096661444e-05,5,RialtoBridgeTimelapse
4,40,250,100,0.4750623107879731,0.0005931159506788,5,RialtoBridgeTimelapse
4,40,100,100,0.4692312368539434,5.396379535600161e-05,5,RialtoBridgeTimelapse
4,20,100,100,0.4691850356843243,2.1058624512971783e-05,5,RialtoBridgeTimelapse
4,10,100,100,0.4686525064134518,0.0002276864870819,5,RialtoBridgeTimelapse
1,40,500,50,0.4551277219175916,0.0001816420809685,5,RialtoBridgeTimelapse
1,10,500,50,0.4547410910770951,0.0,5,RialtoBridgeTimelapse
1,20,500,50,0.4547046164695011,0.0,5,RialtoBridgeTimelapse
4,10,500,50,0.4448686306216489,0.0,5,RialtoBridgeTimelapse
4,20,500,50,0.4448686306216489,0.0,5,RialtoBridgeTimelapse
4,40,500,50,0.4448686306216489,0.0,5,RialtoBridgeTimelapse
1,10,100,100,0.4283966978321924,0.0004538935628656,5,RialtoBridgeTimelapse
1,20,100,100,0.4280149302727084,0.0002160263185168,5,RialtoBridgeTimelapse
1,40,100,100,0.4275310338119611,0.0006672073276727,5,RialtoBridgeTimelapse
4,10,250,50,0.4274216099891791,0.0,5,RialtoBridgeTimelapse
4,20,250,50,0.4274216099891791,0.0,5,RialtoBridgeTimelapse
4,40,250,50,0.4274216099891791,0.0,5,RialtoBridgeTimelapse
1,10,250,100,0.426602147138567,0.0001065491485621,5,RialtoBridgeTimelapse
1,20,250,100,0.4263152135588274,4.211724902597161e-05,5,RialtoBridgeTimelapse
1,40,250,100,0.4259528991233936,0.0003671092698538,5,RialtoBridgeTimelapse
4,20,1000,50,0.4133180950528274,0.0,5,RialtoBridgeTimelapse
4,10,1000,50,0.4133180950528274,0.0,5,RialtoBridgeTimelapse
4,40,1000,50,0.4133180950528274,0.0,5,RialtoBridgeTimelapse
4,20,100,50,0.3909956352052912,0.0,5,RialtoBridgeTimelapse
4,10,100,50,0.3909737504407348,4.661525249592358e-05,5,RialtoBridgeTimelapse
4,40,100,50,0.3909324125521283,0.0001550826273527,5,RialtoBridgeTimelapse
1,20,250,50,0.3439798660166081,0.0,5,RialtoBridgeTimelapse
1,10,250,50,0.3439798660166081,0.0,5,RialtoBridgeTimelapse
1,40,250,50,0.3438193777431944,0.0001482602942919,5,RialtoBridgeTimelapse
1,10,100,50,0.3181825918856156,2.1749253875428812e-05,5,RialtoBridgeTimelapse
1,40,100,50,0.3180901895463774,0.00012884253223,5,RialtoBridgeTimelapse
1,20,100,50,0.3180658731413147,0.0001065491485621,5,RialtoBridgeTimelapse
4,40,500,100,0.8452376343669752,0.0,5,SineClusters
4,10,500,100,0.845155046262243,9.810732741666912e-05,5,SineClusters
4,20,500,100,0.8451085904533313,6.579974337805322e-05,5,SineClusters
4,40,100,100,0.8448801827261818,2.564697058361354e-05,5,SineClusters
4,10,100,100,0.8447279109080821,0.0001734908915611,5,SineClusters
4,20,100,100,0.8446079000683933,2.871045831399581e-05,5,SineClusters
4,20,250,100,0.8438878350302609,3.4263528440863225e-05,5,SineClusters
4,10,250,100,0.8438878350302608,1.540440605775534e-05,5,SineClusters
4,40,250,100,0.8438052469255288,0.0,5,SineClusters
1,10,100,100,0.8436994309163408,8.947406573984332e-05,5,SineClusters
1,40,100,100,0.8436723316944758,9.533105473650656e-05,5,SineClusters
1,20,100,100,0.8435949053462893,0.0001567631284144,5,SineClusters
4,20,1000,100,0.8433200418102279,6.059570222791034e-05,5,SineClusters
4,10,1000,100,0.8432284206315408,5.771019259796552e-06,5,SineClusters
4,40,1000,100,0.8431535751616275,1.7670065602844776e-05,5,SineClusters
1,10,250,100,0.8415327836062613,7.774828865255081e-05,5,SineClusters
1,20,250,100,0.8415237505323061,7.42142755320245e-05,5,SineClusters
1,40,250,100,0.8414914895538953,6.348121185779827e-05,5,SineClusters
1,40,500,100,0.8412488869962449,2.885509629898276e-06,5,SineClusters
1,20,500,100,0.8411946885525143,3.180611808518563e-05,5,SineClusters
1,10,500,100,0.8411882363568323,8.656528889694828e-06,5,SineClusters
1,20,1000,100,0.8399016685378035,0.0,5,SineClusters
1,10,1000,100,0.8398732788768017,3.751162518868534e-05,5,SineClusters
1,40,1000,100,0.8396964887151096,5.398294210666406e-06,5,SineClusters
4,10,100,50,0.8317460931955145,0.0,5,SineClusters
4,20,100,50,0.8317460931955145,0.0,5,SineClusters
4,40,100,50,0.8317202844127858,0.0,5,SineClusters
4,20,250,50,0.8299136696217723,0.0,5,SineClusters
4,40,250,50,0.8299136696217723,0.0,5,SineClusters
4,10,250,50,0.8299136696217723,0.0,5,SineClusters
4,10,500,50,0.8281844811789452,0.0,5,SineClusters
4,40,500,50,0.8281844811789452,0.0,5,SineClusters
4,20,500,50,0.8281844811789452,0.0,5,SineClusters
4,10,1000,50,0.8275973313718659,0.0,5,SineClusters
4,20,1000,50,0.8275973313718659,0.0,5,SineClusters
4,40,1000,50,0.8275973313718659,0.0,5,SineClusters
1,10,100,50,0.8261972049088305,0.0,5,SineClusters
1,20,100,50,0.8261959144696942,2.885509629970683e-06,5,SineClusters
1,40,100,50,0.8261455873433728,0.0,5,SineClusters
4,40,100,250,0.8249016040158466,0.0022464503250854,5,SineClusters
4,10,100,250,0.8228446440323642,0.0039959896530155,5,SineClusters
4,20,100,250,0.8226717251880815,0.0037018530187945,5,SineClusters
1,10,250,50,0.8225000967829352,0.0,5,SineClusters
1,20,250,50,0.8225000967829352,0.0,5,SineClusters
1,40,250,50,0.8225000967829352,0.0,5,SineClusters
1,40,1000,50,0.8214548410824204,0.0,5,SineClusters
1,10,1000,50,0.8214548410824204,0.0,5,SineClusters
1,20,1000,50,0.8214548410824204,0.0,5,SineClusters
1,20,500,50,0.8204547507516808,0.0,5,SineClusters
1,10,500,50,0.8204547507516808,0.0,5,SineClusters
1,40,500,50,0.8204547507516808,0.0,5,SineClusters
1,20,100,250,0.81949853535158,0.0002122566448312,5,SineClusters
1,10,100,250,0.819285612894068,0.0008233744974137,5,SineClusters
1,40,100,250,0.8192030247893358,0.0005391156031039,5,SineClusters
1,40,250,250,0.818862348857316,0.002802947725465,5,SineClusters
4,10,500,250,0.8184429561379737,0.0014189066346611,5,SineClusters
4,40,250,250,0.8180996993276812,0.0017170782639742,5,SineClusters
1,20,250,250,0.8177035345127948,0.0018094503796238,5,SineClusters
4,20,250,250,0.8176377221168364,0.0009810478134571,5,SineClusters
4,20,500,250,0.8168802343437471,0.0036198284155496,5,SineClusters
4,10,250,250,0.8163124411237144,0.0013876796519439,5,SineClusters
1,10,250,250,0.816193720723162,0.0019164954564823,5,SineClusters
1,40,500,250,0.8136270372807866,0.0026387997397774,5,SineClusters
1,10,500,250,0.8133366884750881,0.0031416276798539,5,SineClusters
1,20,500,250,0.8127082446156427,0.0016296782605903,5,SineClusters
4,40,500,250,0.812179164569703,0.0026202850456425,5,SineClusters
1,10,1000,250,0.8099738040855303,0.0056193838747921,5,SineClusters
1,40,1000,250,0.8064276773385984,0.0082684856199281,5,SineClusters
4,10,1000,250,0.805766972500742,0.0020112312610446,5,SineClusters
1,20,1000,250,0.8057166453744209,0.0079637705591623,5,SineClusters
4,20,1000,250,0.8022453640974023,0.0018136604456487,5,SineClusters
4,40,1000,250,0.798206289600351,0.0069477691306684,5,SineClusters
4,20,100,250,0.7906946433871447,8.656528889694828e-06,5,WaveformDrift2
4,10,100,250,0.7906907720697354,0.0,5,WaveformDrift2
4,40,100,250,0.7906907720697354,0.0,5,WaveformDrift2
4,20,100,50,0.7883228162543714,0.0,5,WaveformDrift2
4,40,100,50,0.7883228162543714,0.0,5,WaveformDrift2
4,10,100,50,0.7883228162543714,0.0,5,WaveformDrift2
4,40,100,100,0.7871162556618017,0.0,5,WaveformDrift2
4,20,100,100,0.7871162556618017,0.0,5,WaveformDrift2
4,10,100,100,0.7871162556618017,0.0,5,WaveformDrift2
4,40,250,250,0.7859032428735498,0.0,5,WaveformDrift2
4,10,250,250,0.7859032428735498,0.0,5,WaveformDrift2
4,20,250,250,0.7859032428735498,0.0,5,WaveformDrift2
4,40,250,100,0.7847482998464378,0.0,5,WaveformDrift2
4,10,250,100,0.7847482998464378,0.0,5,WaveformDrift2
4,20,250,100,0.7847482998464378,0.0,5,WaveformDrift2
4,40,250,50,0.7843095505400488,0.0,5,WaveformDrift2
4,10,250,50,0.7843095505400488,0.0,5,WaveformDrift2
4,20,250,50,0.7843095505400488,0.0,5,WaveformDrift2
4,40,500,250,0.7818319073980876,0.0,5,WaveformDrift2
4,20,500,250,0.7818319073980876,0.0,5,WaveformDrift2
4,10,500,250,0.7817480288542191,0.0,5,WaveformDrift2
4,20,500,100,0.7766830552436994,0.0,5,WaveformDrift2
4,10,500,100,0.7766830552436994,0.0,5,WaveformDrift2
4,40,500,100,0.7766830552436994,0.0,5,WaveformDrift2
1,20,100,250,0.7762585007678113,6.059570222788559e-05,5,WaveformDrift2
1,40,100,250,0.7762043023240809,7.653402940759787e-05,5,WaveformDrift2
1,10,100,250,0.7761978501283987,6.879989295839722e-05,5,WaveformDrift2
4,10,1000,250,0.7749151536267792,0.0,5,WaveformDrift2
4,20,1000,250,0.7749151536267792,0.0,5,WaveformDrift2
4,40,1000,250,0.7749151536267792,0.0,5,WaveformDrift2
4,10,500,50,0.7706373478894868,0.0,5,WaveformDrift2
4,20,500,50,0.7706373478894868,0.0,5,WaveformDrift2
4,40,500,50,0.7706373478894868,0.0,5,WaveformDrift2
1,20,250,250,0.7672628495477011,0.0,5,WaveformDrift2
1,40,250,250,0.7672241363736079,7.579613722832594e-05,5,WaveformDrift2
1,10,250,250,0.767221555495335,5.771019259850857e-06,5,WaveformDrift2
1,10,500,250,0.7670731549946447,3.4626115558852746e-05,5,WaveformDrift2
1,40,500,250,0.7669402397635916,0.0,5,WaveformDrift2
1,20,500,250,0.7668176480456299,0.0,5,WaveformDrift2
1,10,1000,250,0.7609461499748364,0.0,5,WaveformDrift2
1,20,1000,250,0.7609009846050611,0.0,5,WaveformDrift2
1,40,1000,250,0.7608429148439214,0.0,5,WaveformDrift2
4,20,1000,100,0.7581007316789904,0.0,5,WaveformDrift2
4,10,1000,100,0.7581007316789904,0.0,5,WaveformDrift2
4,40,1000,100,0.7581007316789904,0.0,5,WaveformDrift2
1,10,100,100,0.7570954795917051,1.1542038519600862e-05,5,WaveformDrift2
1,20,100,100,0.7570619281741576,0.0,5,WaveformDrift2
1,40,100,100,0.7569922444607899,2.473809184407306e-05,5,WaveformDrift2
1,10,250,100,0.7558489153859058,0.0,5,WaveformDrift2
1,40,250,100,0.7557456802549908,0.0,5,WaveformDrift2
1,20,250,100,0.7557430993767179,3.534013120581624e-06,5,WaveformDrift2
1,10,500,100,0.7524937736311667,0.0,5,WaveformDrift2
1,20,500,100,0.7524937736311667,0.0,5,WaveformDrift2
1,40,500,100,0.7524937736311667,0.0,5,WaveformDrift2
1,40,250,50,0.747596557108384,0.0,5,WaveformDrift2
1,10,250,50,0.747596557108384,0.0,5,WaveformDrift2
1,20,250,50,0.747596557108384,0.0,5,WaveformDrift2
1,10,100,50,0.7470932858451731,0.0,5,WaveformDrift2
1,20,100,50,0.7470932858451731,0.0,5,WaveformDrift2
1,40,100,50,0.7470932858451731,0.0,5,WaveformDrift2
4,20,1000,50,0.744686616855716,0.0,5,WaveformDrift2
4,10,1000,50,0.744686616855716,0.0,5,WaveformDrift2
4,40,1000,50,0.744686616855716,0.0,5,WaveformDrift2
1,20,500,50,0.7420154078432891,0.0,5,WaveformDrift2
1,10,500,50,0.7420154078432891,0.0,5,WaveformDrift2
1,40,500,50,0.7420154078432891,0.0,5,WaveformDrift2
1,40,1000,100,0.7394693714270967,5.7710192597887935e-06,5,WaveformDrift2
1,10,1000,100,0.7394667905488238,0.0,5,WaveformDrift2
1,20,1000,100,0.7394667905488238,0.0,5,WaveformDrift2
1,10,1000,50,0.7231749964512924,0.0,5,WaveformDrift2
1,20,1000,50,0.7231749964512924,0.0,5,WaveformDrift2
1,40,1000,50,0.7231749964512924,0.0,5,WaveformDrift2
