seed,const,max_depth,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1733339187,0.5,3,1000,0.55,0.0656176239181746,0.064855687606112,0.3324775353016688,0.3364114456085138,0.6605656548925422,0.6606898836390741,0.302549740639592,0.3063176653290411,0.6574438344783352,0.6574959468779102,9.124769797421733,6606.333333333333,724.0,0.0,"[3497, 10752, 12752, 14752, 23316]"
1733340038,1.0,2,100,0.45,0.0051880290813579,0.0052323964908336,0.3324775353016688,0.3364114456085138,0.6956395709967287,0.7026791999668723,0.302549740639592,0.3063176653290411,0.694466944760676,0.7015760296381108,11.493137254901962,344.79411764705884,30.0,0.0,"[476, 1210, 1599, 1857, 2189, 2766, 3313, 3549, 3991, 4672, 4975, 5216, 5490, 5720, 5984, 6242, 6443, 6661, 6879, 7287, 7918, 8273, 8680, 9004, 9396, 9828, 10481, 11201, 11430, 11792, 12074, 12298, 12600, 12867, 13320, 13658, 13858, 14058, 14275, 14595, 14887, 15296, 15556, 15851, 16092, 16415, 16618, 16910, 17175, 17434, 17855, 18306, 18554, 18813, 19194, 19400, 19770, 20486, 21030, 21326, 21608, 21817, 22029, 22279, 22768, 23092, 23316, 23520, 23720, 23922]"
1733340308,1.0,2,100,0.5,0.0048896882306133,0.0049462067143958,0.3324775353016688,0.3364114456085138,0.6943144643670546,0.7024307424738084,0.302549740639592,0.3063176653290411,0.6929932756238287,0.7013136519500976,12.52457264957265,325.6388888888889,26.0,0.0,"[476, 1210, 1599, 1857, 2174, 2766, 3313, 3549, 3930, 4190, 4669, 4972, 5216, 5490, 5712, 5984, 6242, 6443, 6661, 6878, 7286, 7918, 8273, 8680, 9004, 9396, 9672, 9941, 10477, 11201, 11429, 11785, 12074, 12296, 12600, 12867, 13320, 13654, 13854, 14054, 14254, 14595, 14887, 15296, 15556, 15851, 16092, 16403, 16618, 16910, 17175, 17434, 17855, 18297, 18554, 18813, 19194, 19400, 19619, 20455, 20655, 21030, 21326, 21596, 21817, 22029, 22279, 22556, 22768, 23092, 23316, 23520, 23720, 23922]"
1733340560,1.0,2,100,0.55,0.0046690648371877,0.004745430560164,0.3324775353016688,0.3364114456085138,0.6919955277651249,0.7018095987411487,0.302549740639592,0.3063176653290411,0.6907051462118571,0.70089157110829,13.026111111111112,312.62666666666667,24.0,0.0,"[475, 1209, 1599, 1853, 2174, 2766, 2966, 3312, 3549, 3930, 4190, 4619, 4964, 5186, 5490, 5712, 5983, 6242, 6443, 6661, 6878, 7285, 7917, 8273, 8570, 9004, 9396, 9666, 9937, 10473, 11201, 11429, 11723, 11923, 12147, 12407, 12607, 12866, 13320, 13652, 13852, 14052, 14252, 14595, 14887, 15296, 15540, 15748, 16007, 16403, 16618, 16907, 17172, 17431, 17855, 18297, 18519, 18813, 19193, 19400, 19612, 19826, 20455, 20655, 21026, 21326, 21593, 21812, 22029, 22277, 22556, 22768, 23092, 23313, 23515, 23720, 23922]"
1733340795,1.0,2,250,0.45,0.0202639008313582,0.0201469796581517,0.3324775353016688,0.3364114456085138,0.6769638494347592,0.678910099797093,0.302549740639592,0.3063176653290411,0.6751127428934188,0.6770734295075157,4.397856377277599,1367.7333333333331,311.0,0.0,"[3395, 4350, 5082, 8668, 9970, 10516, 11256, 11840, 13839, 14339, 15138, 15907, 18454, 19933, 22911, 23411, 23911]"
1733341233,1.0,2,250,0.5,0.0193336738121201,0.0192623573094814,0.3324775353016688,0.3364114456085138,0.6804836639198311,0.6831338771791793,0.302549740639592,0.3063176653290411,0.6785296493447944,0.6811237687048254,4.123995176848875,1282.5625,311.0,0.0,"[3390, 3891, 5080, 6588, 8668, 9970, 10516, 11256, 11840, 13839, 14339, 15138, 15906, 18454, 19933, 22911, 23411, 23911]"
1733341657,1.0,2,250,0.55,0.0193106684886882,0.0192301498566768,0.3324775353016688,0.3364114456085138,0.6800695680980579,0.6825541430286969,0.302549740639592,0.3063176653290411,0.6780713911705712,0.6806670253754539,4.135887096774193,1282.125,310.0,0.0,"[3390, 3890, 5064, 6578, 8668, 9970, 10516, 11256, 11838, 13838, 14338, 15134, 15905, 18454, 19933, 22904, 23404, 23904]"
1733342081,1.0,2,500,0.45,0.0564688668957996,0.0557372976106671,0.3324775353016688,0.3364114456085138,0.6712907366764669,0.6708352312725164,0.302549740639592,0.3063176653290411,0.6681768512481975,0.6677267931523603,0.5713415309626676,5157.5,9027.0,0.0,"[3425, 10622, 11824, 13919, 23055, 24055]"
1733342641,1.0,2,500,0.5,0.0564895716868883,0.0557580024017557,0.3324775353016688,0.3364114456085138,0.6714149654229988,0.6709594600190484,0.302549740639592,0.3063176653290411,0.6682988297039714,0.6678486072268726,0.5713415309626676,5157.5,9027.0,0.0,"[3425, 10621, 11824, 13918, 23055, 24055]"
1733343201,1.0,2,500,0.55,0.0564895716868883,0.0557580024017557,0.3324775353016688,0.3364114456085138,0.6714149654229988,0.6709594600190484,0.302549740639592,0.3063176653290411,0.6682988297039714,0.6678486072268726,0.5713415309626676,5157.5,9027.0,0.0,"[3425, 10621, 11824, 13918, 23055, 24055]"
1733343761,1.0,2,1000,0.45,0.0655679324195619,0.0647811503581928,0.3324775353016688,0.3364114456085138,0.6603171973994783,0.6603171973994783,0.302549740639592,0.3063176653290411,0.6570883741456423,0.6570577058283978,9.156481481481482,6592.666666666667,720.0,0.0,"[3520, 10748, 12748, 14748, 23298]"
1733344259,1.0,2,1000,0.5,0.0655430866702555,0.0647894322746283,0.3324775353016688,0.3364114456085138,0.6601929686529463,0.6603586069816556,0.302549740639592,0.3063176653290411,0.6569748225213402,0.6571383893224415,9.169680111265649,6593.0,719.0,0.0,"[3519, 10747, 12747, 14747, 23298]"
1733344756,1.0,2,1000,0.55,0.0655430866702555,0.0647894322746283,0.3324775353016688,0.3364114456085138,0.6601929686529463,0.6603586069816556,0.302549740639592,0.3063176653290411,0.6569748225213402,0.6571383893224415,9.169680111265649,6593.0,719.0,0.0,"[3519, 10747, 12747, 14747, 23298]"
1733345254,1.0,3,100,0.45,0.0088751087001532,0.0088875315748064,0.3324775353016688,0.3364114456085138,0.6874818833077975,0.6919127086007703,0.302549740639592,0.3063176653290411,0.6854103111575092,0.6896184843547956,14.180263157894736,567.2105263157895,40.0,0.0,"[2217, 3318, 3992, 5725, 5985, 6433, 6667, 6887, 7918, 8768, 9084, 10492, 11216, 11434, 11721, 11921, 12198, 12426, 12628, 13668, 13868, 14068, 14595, 14902, 15442, 15748, 16009, 16537, 16910, 17326, 18335, 19497, 19777, 21010, 22206, 22409, 22787, 23327, 23527, 23771]"
1733346085,1.0,3,100,0.5,0.0081699223382108,0.0081925093830348,0.3324775353016688,0.3364114456085138,0.6919541181829475,0.6968818584620481,0.302549740639592,0.3063176653290411,0.689923740014671,0.6947168820774485,2.368005266622778,513.8571428571429,217.0,0.0,"[2189, 2766, 3318, 3992, 5503, 5720, 5985, 6433, 6667, 6886, 7183, 7918, 8768, 9084, 10492, 11215, 11434, 11721, 11921, 12197, 12425, 12628, 13578, 13822, 14022, 14245, 14595, 14902, 15439, 15748, 16009, 16422, 16910, 17326, 18325, 19433, 19775, 21009, 22206, 22409, 22787, 23327, 23527, 23771]"
1733346873,1.0,3,100,0.55,0.0076246494502657,0.0076546053182238,0.3324775353016688,0.3364114456085138,0.69083605946416,0.6961778955650337,0.302549740639592,0.3063176653290411,0.6890613874479663,0.6943105839634686,2.2433179723502303,486.8,217.0,0.0,"[1857, 2189, 2766, 3318, 3990, 5503, 5720, 5985, 6432, 6666, 6886, 7183, 7909, 8768, 9084, 10491, 11212, 11430, 11721, 11921, 12197, 12425, 12628, 13578, 13822, 14022, 14245, 14595, 14901, 15439, 15748, 16009, 16421, 16910, 17324, 18325, 19433, 19771, 21009, 21822, 22206, 22409, 22618, 22864, 23327, 23527, 23763]"
1733347629,1.0,3,250,0.45,0.0383544752255671,0.0379449804684804,0.3324775353016688,0.3364114456085138,0.6776678123317735,0.6779162698248374,0.302549740639592,0.3063176653290411,0.6746945638820779,0.6749364613380143,8.459537572254336,2927.0,346.0,0.0,"[3419, 10598, 11256, 11849, 13874, 14374, 22908, 23408, 23908]"
1733348669,1.0,3,250,0.5,0.0383084645787035,0.0379081719509894,0.3324775353016688,0.3364114456085138,0.6772537165100004,0.6775849931674189,0.302549740639592,0.3063176653290411,0.6741280521879744,0.6745582408743732,8.458711808422791,2926.714285714286,346.0,0.0,"[3419, 10598, 11256, 11840, 13874, 14374, 22906, 23406, 23906]"
1733349711,1.0,3,250,0.55,0.0383084645787035,0.0379265762097349,0.3324775353016688,0.3364114456085138,0.6772537165100004,0.6777506314961282,0.302549740639592,0.3063176653290411,0.6741134598412573,0.674675770472304,8.457886044591246,2926.428571428572,346.0,0.0,"[3419, 10597, 11250, 11840, 13874, 14374, 22904, 23404, 23904]"
1733350754,1.0,3,500,0.45,0.0564895716868883,0.0557925103869035,0.3324775353016688,0.3364114456085138,0.6714149654229988,0.671166507929935,0.302549740639592,0.3063176653290411,0.6684457366039035,0.668169284027898,0.568224505579494,5143.0,9051.0,0.0,"[3507, 10657, 11848, 13878, 23079, 24079]"
1733351781,1.0,3,500,0.5,0.0565171780750065,0.0558339199690808,0.3324775353016688,0.3364114456085138,0.6715806037517081,0.6714149654229988,0.302549740639592,0.3063176653290411,0.6686061509986821,0.6684219587096084,0.5683349906087725,5144.0,9051.0,0.0,"[3503, 10656, 11847, 13877, 23079, 24079]"
1733352807,1.0,3,500,0.55,0.0565171780750065,0.0558063135809626,0.3324775353016688,0.3364114456085138,0.6715806037517081,0.6712493270942896,0.302549740639592,0.3063176653290411,0.6686371775415506,0.6683062670718242,0.5684053486573102,5143.5,9049.0,0.0,"[3503, 10652, 11847, 13876, 23077, 24077]"
1733353832,1.0,3,1000,0.45,0.0651455546813532,0.0644415917843388,0.3324775353016688,0.3364114456085138,0.6582053087084351,0.6586194045302083,0.302549740639592,0.3063176653290411,0.65500747780959,0.655349316058458,8.343908629441625,6575.0,788.0,0.0,"[3593, 10816, 12816, 14816, 23318]"
1733354682,1.0,3,1000,0.5,0.0651455546813532,0.0644415917843388,0.3324775353016688,0.3364114456085138,0.6582053087084351,0.6586194045302083,0.302549740639592,0.3063176653290411,0.65500747780959,0.655349316058458,8.343908629441625,6575.0,788.0,0.0,"[3593, 10816, 12816, 14816, 23318]"
1733355533,1.0,3,1000,0.55,0.0651041450991759,0.0644167460350325,0.3324775353016688,0.3364114456085138,0.6579982607975485,0.6584951757836763,0.302549740639592,0.3063176653290411,0.6547738319905714,0.6551944136637732,8.364715860899068,6574.666666666667,786.0,0.0,"[3593, 10814, 12814, 14814, 23317]"
